13:11:30.809 [Hungry-Philosopher-1; Meals=0]: I'm alive!
13:12:21.749 [Hungry-Philosopher-3; Meals=374]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:21.750 [Hungry-Philosopher-5; Meals=374]: Eating for 1 ms
13:12:21.759 [Hungry-Philosopher-3; Meals=375]: Eating for 1 ms
13:12:21.759 [Hungry-Philosopher-4; Meals=374]: Waiting for 2 forks...
13:12:21.760 [Hungry-Philosopher-1; Meals=378]: Mediating for 5 ms
13:12:21.768 [Hungry-Philosopher-5; Meals=374]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:21.769 [Hungry-Philosopher-2; Meals=375]: Waiting for a nice seat...
13:12:21.773 [Hungry-Philosopher-3; Meals=375]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:21.779 [Hungry-Philosopher-1; Meals=378]: Sleeping for 10 ms
13:12:21.779 [Hungry-Philosopher-5; Meals=374]: Stand up from seat (Chair-3)
13:12:21.784 [Hungry-Philosopher-2; Meals=375]: Found a nice seat (Chair-2)
13:12:21.789 [Hungry-Philosopher-3; Meals=375]: Stand up from seat (Chair-5)
13:12:21.789 [Hungry-Philosopher-4; Meals=374]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:21.789 [Hungry-Philosopher-5; Meals=374]: Mediating for 5 ms
13:12:21.794 [Hungry-Philosopher-2; Meals=375]: Waiting for 2 forks...
13:12:21.798 [Hungry-Philosopher-3; Meals=375]: Mediating for 5 ms
13:12:21.799 [Hungry-Philosopher-1; Meals=378]: Waiting for a nice seat...
13:12:21.799 [Hungry-Philosopher-4; Meals=375]: Eating for 1 ms
13:12:21.805 [Hungry-Philosopher-5; Meals=374]: Waiting for a nice seat...
13:12:21.808 [Hungry-Philosopher-1; Meals=378]: Found a nice seat (Chair-1)
13:12:21.808 [Hungry-Philosopher-2; Meals=375]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:21.809 [Hungry-Philosopher-4; Meals=375]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:21.815 [Hungry-Philosopher-3; Meals=375]: Sleeping for 10 ms
13:12:21.819 [Hungry-Philosopher-2; Meals=376]: Eating for 1 ms
13:12:21.819 [Hungry-Philosopher-5; Meals=374]: Found a nice seat (Chair-3)
13:12:21.822 [Hungry-Philosopher-1; Meals=378]: Waiting for 2 forks...
13:12:21.827 [Hungry-Philosopher-4; Meals=375]: Stand up from seat (Chair-4)
13:12:21.830 [Hungry-Philosopher-2; Meals=376]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:21.832 [Hungry-Philosopher-5; Meals=374]: Waiting for 2 forks...
13:12:21.840 [Hungry-Philosopher-4; Meals=375]: Mediating for 5 ms
13:12:21.841 [Hungry-Philosopher-1; Meals=378]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:21.841 [Hungry-Philosopher-2; Meals=376]: Stand up from seat (Chair-2)
13:12:21.841 [Hungry-Philosopher-3; Meals=375]: Waiting for a nice seat...
13:12:21.842 [Hungry-Philosopher-5; Meals=374]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:21.852 [Hungry-Philosopher-2; Meals=376]: Mediating for 5 ms
13:12:21.852 [Hungry-Philosopher-3; Meals=375]: Found a nice seat (Chair-5)
13:12:21.856 [Hungry-Philosopher-1; Meals=379]: Eating for 1 ms
13:12:21.859 [Hungry-Philosopher-4; Meals=375]: Sleeping for 10 ms
13:12:21.864 [Hungry-Philosopher-3; Meals=375]: Waiting for 2 forks...
13:12:21.864 [Hungry-Philosopher-5; Meals=375]: Eating for 1 ms
13:12:21.870 [Hungry-Philosopher-2; Meals=376]: Waiting for a nice seat...
13:12:21.878 [Hungry-Philosopher-1; Meals=379]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:21.879 [Hungry-Philosopher-5; Meals=375]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:21.890 [Hungry-Philosopher-4; Meals=375]: Waiting for a nice seat...
13:12:21.892 [Hungry-Philosopher-2; Meals=376]: Found a nice seat (Chair-4)
13:12:21.893 [Hungry-Philosopher-5; Meals=375]: Stand up from seat (Chair-3)
13:12:21.900 [Hungry-Philosopher-1; Meals=379]: Stand up from seat (Chair-1)
13:12:21.900 [Hungry-Philosopher-3; Meals=375]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:21.900 [Hungry-Philosopher-4; Meals=375]: Found a nice seat (Chair-2)
13:12:21.914 [Hungry-Philosopher-2; Meals=376]: Waiting for 2 forks...
13:12:21.915 [Hungry-Philosopher-5; Meals=375]: Mediating for 5 ms
13:12:21.916 [Hungry-Philosopher-3; Meals=376]: Eating for 1 ms
13:12:21.924 [Hungry-Philosopher-4; Meals=375]: Waiting for 2 forks...
13:12:21.928 [Hungry-Philosopher-1; Meals=379]: Mediating for 5 ms
13:12:21.937 [Hungry-Philosopher-4; Meals=375]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:21.938 [Hungry-Philosopher-3; Meals=376]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:21.947 [Hungry-Philosopher-4; Meals=376]: Eating for 1 ms
13:12:21.949 [Hungry-Philosopher-2; Meals=376]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:21.949 [Hungry-Philosopher-3; Meals=376]: Stand up from seat (Chair-5)
13:12:21.949 [Hungry-Philosopher-5; Meals=375]: Sleeping for 10 ms
13:12:21.957 [Hungry-Philosopher-1; Meals=379]: Waiting for a nice seat...
13:12:21.963 [Hungry-Philosopher-2; Meals=377]: Eating for 1 ms
13:12:21.964 [Hungry-Philosopher-4; Meals=376]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:21.971 [Hungry-Philosopher-3; Meals=376]: Mediating for 5 ms
13:12:21.973 [Hungry-Philosopher-1; Meals=379]: Found a nice seat (Chair-3)
13:12:21.973 [Hungry-Philosopher-2; Meals=377]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:21.974 [Hungry-Philosopher-5; Meals=375]: Waiting for a nice seat...
13:12:21.983 [Hungry-Philosopher-1; Meals=379]: Waiting for 2 forks...
13:12:21.983 [Hungry-Philosopher-4; Meals=376]: Stand up from seat (Chair-2)
13:12:21.987 [Hungry-Philosopher-5; Meals=375]: Found a nice seat (Chair-1)
13:12:21.988 [Hungry-Philosopher-2; Meals=377]: Stand up from seat (Chair-4)
13:12:21.994 [Hungry-Philosopher-3; Meals=376]: Waiting for a nice seat...
13:12:22.000 [Hungry-Philosopher-2; Meals=377]: Mediating for 5 ms
13:12:22.004 [Hungry-Philosopher-4; Meals=376]: Mediating for 5 ms
13:12:22.005 [Hungry-Philosopher-1; Meals=379]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:22.012 [Hungry-Philosopher-3; Meals=376]: Found a nice seat (Chair-5)
13:12:22.012 [Hungry-Philosopher-5; Meals=375]: Waiting for 2 forks...
13:12:22.016 [Hungry-Philosopher-1; Meals=380]: Eating for 1 ms
13:12:22.017 [Hungry-Philosopher-2; Meals=377]: Waiting for a nice seat...
13:12:22.022 [Hungry-Philosopher-4; Meals=376]: Waiting for a nice seat...
13:12:22.023 [Hungry-Philosopher-5; Meals=375]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:22.027 [Hungry-Philosopher-3; Meals=376]: Waiting for 2 forks...
13:12:22.029 [Hungry-Philosopher-1; Meals=380]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:22.032 [Hungry-Philosopher-2; Meals=377]: Found a nice seat (Chair-4)
13:12:22.034 [Hungry-Philosopher-5; Meals=376]: Eating for 1 ms
13:12:22.039 [Hungry-Philosopher-4; Meals=376]: Found a nice seat (Chair-2)
13:12:22.040 [Hungry-Philosopher-1; Meals=380]: Stand up from seat (Chair-3)
13:12:22.045 [Hungry-Philosopher-2; Meals=377]: Waiting for 2 forks...
13:12:22.051 [Hungry-Philosopher-4; Meals=376]: Waiting for 2 forks...
13:12:22.052 [Hungry-Philosopher-5; Meals=376]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:22.056 [Hungry-Philosopher-1; Meals=380]: Mediating for 5 ms
13:12:22.056 [Hungry-Philosopher-2; Meals=377]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:22.062 [Hungry-Philosopher-5; Meals=376]: Stand up from seat (Chair-1)
13:12:22.067 [Hungry-Philosopher-4; Meals=376]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:22.071 [Hungry-Philosopher-2; Meals=378]: Eating for 1 ms
13:12:22.072 [Hungry-Philosopher-1; Meals=380]: Waiting for a nice seat...
13:12:22.072 [Hungry-Philosopher-5; Meals=376]: Mediating for 5 ms
13:12:22.082 [Hungry-Philosopher-4; Meals=377]: Eating for 1 ms
13:12:22.083 [Hungry-Philosopher-2; Meals=378]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:22.086 [Hungry-Philosopher-1; Meals=380]: Found a nice seat (Chair-3)
13:12:22.093 [Hungry-Philosopher-2; Meals=378]: Stand up from seat (Chair-4)
13:12:22.093 [Hungry-Philosopher-3; Meals=376]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:22.094 [Hungry-Philosopher-4; Meals=377]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:22.097 [Hungry-Philosopher-1; Meals=380]: Waiting for 2 forks...
13:12:22.098 [Hungry-Philosopher-5; Meals=376]: Waiting for a nice seat...
13:12:22.104 [Hungry-Philosopher-2; Meals=378]: Mediating for 5 ms
13:12:22.108 [Hungry-Philosopher-1; Meals=380]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:22.108 [Hungry-Philosopher-4; Meals=377]: Stand up from seat (Chair-2)
13:12:22.110 [Hungry-Philosopher-3; Meals=377]: Eating for 1 ms
13:12:22.116 [Hungry-Philosopher-5; Meals=376]: Found a nice seat (Chair-1)
13:12:22.118 [Hungry-Philosopher-1; Meals=381]: Eating for 1 ms
13:12:22.118 [Hungry-Philosopher-4; Meals=377]: Mediating for 5 ms
13:12:22.119 [Hungry-Philosopher-2; Meals=378]: Sleeping for 10 ms
13:12:22.127 [Hungry-Philosopher-5; Meals=376]: Waiting for 2 forks...
13:12:22.129 [Hungry-Philosopher-3; Meals=377]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:22.130 [Hungry-Philosopher-1; Meals=381]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:22.134 [Hungry-Philosopher-4; Meals=377]: Waiting for a nice seat...
13:12:22.138 [Hungry-Philosopher-1; Meals=381]: Stand up from seat (Chair-3)
13:12:22.140 [Hungry-Philosopher-2; Meals=378]: Waiting for a nice seat...
13:12:22.141 [Hungry-Philosopher-3; Meals=377]: Stand up from seat (Chair-5)
13:12:22.141 [Hungry-Philosopher-5; Meals=376]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:22.149 [Hungry-Philosopher-4; Meals=377]: Found a nice seat (Chair-4)
13:12:22.150 [Hungry-Philosopher-1; Meals=381]: Mediating for 5 ms
13:12:22.151 [Hungry-Philosopher-2; Meals=378]: Found a nice seat (Chair-2)
13:12:22.151 [Hungry-Philosopher-3; Meals=377]: Mediating for 5 ms
13:12:22.160 [Hungry-Philosopher-4; Meals=377]: Waiting for 2 forks...
13:12:22.160 [Hungry-Philosopher-5; Meals=377]: Eating for 1 ms
13:12:22.161 [Hungry-Philosopher-2; Meals=378]: Waiting for 2 forks...
13:12:22.165 [Hungry-Philosopher-1; Meals=381]: Sleeping for 10 ms
13:12:22.170 [Hungry-Philosopher-3; Meals=377]: Waiting for a nice seat...
13:12:22.170 [Hungry-Philosopher-4; Meals=377]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:22.170 [Hungry-Philosopher-5; Meals=377]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:22.180 [Hungry-Philosopher-4; Meals=378]: Eating for 1 ms
13:12:22.184 [Hungry-Philosopher-3; Meals=377]: Found a nice seat (Chair-3)
13:12:22.186 [Hungry-Philosopher-2; Meals=378]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:22.186 [Hungry-Philosopher-5; Meals=377]: Stand up from seat (Chair-1)
13:12:22.193 [Hungry-Philosopher-4; Meals=378]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:22.195 [Hungry-Philosopher-1; Meals=381]: Waiting for a nice seat...
13:12:22.195 [Hungry-Philosopher-2; Meals=379]: Eating for 1 ms
13:12:22.203 [Hungry-Philosopher-3; Meals=377]: Waiting for 2 forks...
13:12:22.205 [Hungry-Philosopher-4; Meals=378]: Stand up from seat (Chair-4)
13:12:22.205 [Hungry-Philosopher-5; Meals=377]: Mediating for 5 ms
13:12:22.206 [Hungry-Philosopher-2; Meals=379]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:22.216 [Hungry-Philosopher-1; Meals=381]: Found a nice seat (Chair-5)
13:12:22.216 [Hungry-Philosopher-2; Meals=379]: Stand up from seat (Chair-2)
13:12:22.216 [Hungry-Philosopher-3; Meals=377]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:22.216 [Hungry-Philosopher-4; Meals=378]: Mediating for 5 ms
13:12:22.223 [Hungry-Philosopher-5; Meals=377]: Waiting for a nice seat...
13:12:22.227 [Hungry-Philosopher-1; Meals=381]: Waiting for 2 forks...
13:12:22.227 [Hungry-Philosopher-2; Meals=379]: Mediating for 5 ms
13:12:22.228 [Hungry-Philosopher-3; Meals=378]: Eating for 1 ms
13:12:22.233 [Hungry-Philosopher-4; Meals=378]: Sleeping for 10 ms
13:12:22.237 [Hungry-Philosopher-1; Meals=381]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:22.237 [Hungry-Philosopher-5; Meals=377]: Found a nice seat (Chair-1)
13:12:22.240 [Hungry-Philosopher-3; Meals=378]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:22.243 [Hungry-Philosopher-2; Meals=379]: Waiting for a nice seat...
13:12:22.248 [Hungry-Philosopher-1; Meals=382]: Eating for 1 ms
13:12:22.249 [Hungry-Philosopher-5; Meals=377]: Waiting for 2 forks...
13:12:22.252 [Hungry-Philosopher-3; Meals=378]: Stand up from seat (Chair-3)
13:12:22.256 [Hungry-Philosopher-2; Meals=379]: Found a nice seat (Chair-4)
13:12:22.259 [Hungry-Philosopher-4; Meals=378]: Waiting for a nice seat...
13:12:22.262 [Hungry-Philosopher-1; Meals=382]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:22.267 [Hungry-Philosopher-2; Meals=379]: Waiting for 2 forks...
13:12:22.271 [Hungry-Philosopher-3; Meals=378]: Mediating for 5 ms
13:12:22.274 [Hungry-Philosopher-4; Meals=378]: Found a nice seat (Chair-2)
13:12:22.278 [Hungry-Philosopher-1; Meals=382]: Stand up from seat (Chair-5)
13:12:22.279 [Hungry-Philosopher-5; Meals=377]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:22.280 [Hungry-Philosopher-2; Meals=379]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:22.286 [Hungry-Philosopher-4; Meals=378]: Waiting for 2 forks...
13:12:22.290 [Hungry-Philosopher-1; Meals=382]: Mediating for 5 ms
13:12:22.290 [Hungry-Philosopher-5; Meals=378]: Eating for 1 ms
13:12:22.291 [Hungry-Philosopher-3; Meals=378]: Sleeping for 10 ms
13:12:22.298 [Hungry-Philosopher-2; Meals=380]: Eating for 1 ms
13:12:22.302 [Hungry-Philosopher-5; Meals=378]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:22.306 [Hungry-Philosopher-1; Meals=382]: Waiting for a nice seat...
13:12:22.309 [Hungry-Philosopher-2; Meals=380]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:22.312 [Hungry-Philosopher-3; Meals=378]: Waiting for a nice seat...
13:12:22.318 [Hungry-Philosopher-1; Meals=382]: Found a nice seat (Chair-3)
13:12:22.319 [Hungry-Philosopher-4; Meals=378]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:22.319 [Hungry-Philosopher-5; Meals=378]: Stand up from seat (Chair-1)
13:12:22.323 [Hungry-Philosopher-2; Meals=380]: Stand up from seat (Chair-4)
13:12:22.330 [Hungry-Philosopher-1; Meals=382]: Waiting for 2 forks...
13:12:22.330 [Hungry-Philosopher-3; Meals=378]: Found a nice seat (Chair-5)
13:12:22.330 [Hungry-Philosopher-5; Meals=378]: Mediating for 5 ms
13:12:22.331 [Hungry-Philosopher-4; Meals=379]: Eating for 1 ms
13:12:22.341 [Hungry-Philosopher-3; Meals=378]: Waiting for 2 forks...
13:12:22.342 [Hungry-Philosopher-4; Meals=379]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:22.343 [Hungry-Philosopher-2; Meals=380]: Mediating for 5 ms
13:12:22.352 [Hungry-Philosopher-1; Meals=382]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:22.352 [Hungry-Philosopher-4; Meals=379]: Stand up from seat (Chair-2)
13:12:22.352 [Hungry-Philosopher-5; Meals=378]: Sleeping for 10 ms
13:12:22.353 [Hungry-Philosopher-3; Meals=378]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:22.357 [Hungry-Philosopher-2; Meals=380]: Waiting for a nice seat...
13:12:22.365 [Hungry-Philosopher-4; Meals=379]: Mediating for 5 ms
13:12:22.368 [Hungry-Philosopher-1; Meals=383]: Eating for 1 ms
13:12:22.372 [Hungry-Philosopher-2; Meals=380]: Found a nice seat (Chair-1)
13:12:22.372 [Hungry-Philosopher-3; Meals=379]: Eating for 1 ms
13:12:22.381 [Hungry-Philosopher-4; Meals=379]: Waiting for a nice seat...
13:12:22.381 [Hungry-Philosopher-5; Meals=378]: Waiting for a nice seat...
13:12:22.383 [Hungry-Philosopher-2; Meals=380]: Waiting for 2 forks...
13:12:22.384 [Hungry-Philosopher-1; Meals=383]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:22.395 [Hungry-Philosopher-3; Meals=379]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:22.395 [Hungry-Philosopher-4; Meals=379]: Found a nice seat (Chair-4)
13:12:22.395 [Hungry-Philosopher-5; Meals=378]: Found a nice seat (Chair-2)
13:12:22.404 [Hungry-Philosopher-1; Meals=383]: Stand up from seat (Chair-3)
13:12:22.407 [Hungry-Philosopher-4; Meals=379]: Waiting for 2 forks...
13:12:22.407 [Hungry-Philosopher-5; Meals=378]: Waiting for 2 forks...
13:12:22.418 [Hungry-Philosopher-5; Meals=378]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:22.419 [Hungry-Philosopher-1; Meals=383]: Mediating for 5 ms
13:12:22.419 [Hungry-Philosopher-3; Meals=379]: Stand up from seat (Chair-5)
13:12:22.438 [Hungry-Philosopher-4; Meals=379]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:22.439 [Hungry-Philosopher-5; Meals=379]: Eating for 1 ms
13:12:22.449 [Hungry-Philosopher-3; Meals=379]: Mediating for 5 ms
13:12:22.455 [Hungry-Philosopher-4; Meals=380]: Eating for 1 ms
13:12:22.456 [Hungry-Philosopher-1; Meals=383]: Waiting for a nice seat...
13:12:22.466 [Hungry-Philosopher-5; Meals=379]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:22.477 [Hungry-Philosopher-1; Meals=383]: Found a nice seat (Chair-3)
13:12:22.478 [Hungry-Philosopher-2; Meals=380]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:22.478 [Hungry-Philosopher-5; Meals=379]: Stand up from seat (Chair-2)
13:12:22.479 [Hungry-Philosopher-4; Meals=380]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:22.494 [Hungry-Philosopher-3; Meals=379]: Waiting for a nice seat...
13:12:22.501 [Hungry-Philosopher-5; Meals=379]: Mediating for 5 ms
13:12:22.502 [Hungry-Philosopher-2; Meals=381]: Eating for 1 ms
13:12:22.504 [Hungry-Philosopher-1; Meals=383]: Waiting for 2 forks...
13:12:22.514 [Hungry-Philosopher-3; Meals=379]: Found a nice seat (Chair-5)
13:12:22.514 [Hungry-Philosopher-4; Meals=380]: Stand up from seat (Chair-4)
13:12:22.523 [Hungry-Philosopher-2; Meals=381]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:22.528 [Hungry-Philosopher-1; Meals=383]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:22.530 [Hungry-Philosopher-5; Meals=379]: Waiting for a nice seat...
13:12:22.531 [Hungry-Philosopher-3; Meals=379]: Waiting for 2 forks...
13:12:22.544 [Hungry-Philosopher-4; Meals=380]: Mediating for 5 ms
13:12:22.545 [Hungry-Philosopher-2; Meals=381]: Stand up from seat (Chair-1)
13:12:22.547 [Hungry-Philosopher-3; Meals=379]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:22.551 [Hungry-Philosopher-1; Meals=384]: Eating for 1 ms
13:12:22.560 [Hungry-Philosopher-2; Meals=381]: Mediating for 5 ms
13:12:22.560 [Hungry-Philosopher-5; Meals=379]: Found a nice seat (Chair-2)
13:12:22.566 [Hungry-Philosopher-3; Meals=380]: Eating for 1 ms
13:12:22.568 [Hungry-Philosopher-1; Meals=384]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:22.569 [Hungry-Philosopher-4; Meals=380]: Waiting for a nice seat...
13:12:22.574 [Hungry-Philosopher-5; Meals=379]: Waiting for 2 forks...
13:12:22.588 [Hungry-Philosopher-2; Meals=381]: Sleeping for 10 ms
13:12:22.589 [Hungry-Philosopher-3; Meals=380]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:22.592 [Hungry-Philosopher-4; Meals=380]: Found a nice seat (Chair-4)
13:12:22.601 [Hungry-Philosopher-1; Meals=384]: Stand up from seat (Chair-3)
13:12:22.601 [Hungry-Philosopher-3; Meals=380]: Stand up from seat (Chair-5)
13:12:22.601 [Hungry-Philosopher-5; Meals=379]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:22.606 [Hungry-Philosopher-4; Meals=380]: Waiting for 2 forks...
13:12:22.611 [Hungry-Philosopher-3; Meals=380]: Mediating for 5 ms
13:12:22.612 [Hungry-Philosopher-2; Meals=381]: Waiting for a nice seat...
13:12:22.612 [Hungry-Philosopher-5; Meals=380]: Eating for 1 ms
13:12:22.613 [Hungry-Philosopher-1; Meals=384]: Mediating for 5 ms
13:12:22.624 [Hungry-Philosopher-4; Meals=380]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:22.625 [Hungry-Philosopher-2; Meals=381]: Found a nice seat (Chair-1)
13:12:22.627 [Hungry-Philosopher-5; Meals=380]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:22.628 [Hungry-Philosopher-3; Meals=380]: Waiting for a nice seat...
13:12:22.636 [Hungry-Philosopher-4; Meals=381]: Eating for 1 ms
13:12:22.637 [Hungry-Philosopher-2; Meals=381]: Waiting for 2 forks...
13:12:22.641 [Hungry-Philosopher-1; Meals=384]: Sleeping for 10 ms
13:12:22.646 [Hungry-Philosopher-5; Meals=380]: Stand up from seat (Chair-2)
13:12:22.647 [Hungry-Philosopher-3; Meals=380]: Found a nice seat (Chair-5)
13:12:22.648 [Hungry-Philosopher-2; Meals=381]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:22.649 [Hungry-Philosopher-4; Meals=381]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:22.659 [Hungry-Philosopher-3; Meals=380]: Waiting for 2 forks...
