11:54:06.717 [Philosopher-1; Meals=0]: I'm alive!
11:55:04.472 [Philosopher-1; Meals=280]: Eating for 1 ms
11:55:04.476 [Philosopher-2; Meals=278]: Picked up fork (Fork-3 from Chair-3)
11:55:04.481 [Philosopher-1; Meals=280]: Release my fork (Fork-1 from Chair-1)
11:55:04.485 [Philosopher-2; Meals=278]: Found 2 forks! :D
11:55:04.493 [Philosopher-1; Meals=280]: Release my fork (Fork-4 from Chair-4)
11:55:04.497 [Philosopher-2; Meals=279]: Eating for 1 ms
11:55:04.504 [Philosopher-1; Meals=280]: Stand up from seat (Chair-1)
11:55:04.509 [Philosopher-2; Meals=279]: Release my fork (Fork-2 from Chair-2)
11:55:04.513 [Philosopher-1; Meals=280]: Mediating for 5 ms
11:55:04.519 [Philosopher-2; Meals=279]: Release my fork (Fork-3 from Chair-3)
11:55:04.527 [Philosopher-2; Meals=279]: Stand up from seat (Chair-3)
11:55:04.528 [Philosopher-1; Meals=280]: Waiting for a nice seat...
11:55:04.534 [Philosopher-1; Meals=280]: Found a nice seat (Chair-1)
11:55:04.534 [Philosopher-2; Meals=279]: Mediating for 5 ms
11:55:04.542 [Philosopher-1; Meals=280]: Waiting for 2 forks...
11:55:04.547 [Philosopher-2; Meals=279]: Sleeping for 10 ms
11:55:04.549 [Philosopher-1; Meals=280]: Picked up fork (Fork-1 from Chair-1)
11:55:04.555 [Philosopher-1; Meals=280]: Picked up fork (Fork-1 from Chair-1)
11:55:04.561 [Philosopher-1; Meals=280]: Found 2 forks! :D
11:55:04.564 [Philosopher-2; Meals=279]: Waiting for a nice seat...
11:55:04.570 [Philosopher-1; Meals=281]: Eating for 1 ms
11:55:04.573 [Philosopher-2; Meals=279]: Found a nice seat (Chair-3)
11:55:04.578 [Philosopher-1; Meals=281]: Release my fork (Fork-1 from Chair-1)
11:55:04.579 [Philosopher-2; Meals=279]: Waiting for 2 forks...
11:55:04.585 [Philosopher-1; Meals=281]: Release my fork (Fork-4 from Chair-4)
11:55:04.586 [Philosopher-2; Meals=279]: Picked up fork (Fork-3 from Chair-3)
11:55:04.592 [Philosopher-1; Meals=281]: Stand up from seat (Chair-1)
11:55:04.593 [Philosopher-2; Meals=279]: Picked up fork (Fork-3 from Chair-3)
11:55:04.599 [Philosopher-1; Meals=281]: Mediating for 5 ms
11:55:04.599 [Philosopher-2; Meals=279]: Found 2 forks! :D
11:55:04.605 [Philosopher-2; Meals=280]: Eating for 1 ms
11:55:04.610 [Philosopher-1; Meals=281]: Waiting for a nice seat...
11:55:04.613 [Philosopher-2; Meals=280]: Release my fork (Fork-2 from Chair-2)
11:55:04.617 [Philosopher-1; Meals=281]: Found a nice seat (Chair-1)
11:55:04.620 [Philosopher-2; Meals=280]: Release my fork (Fork-3 from Chair-3)
11:55:04.624 [Philosopher-1; Meals=281]: Waiting for 2 forks...
11:55:04.627 [Philosopher-2; Meals=280]: Stand up from seat (Chair-3)
11:55:04.631 [Philosopher-1; Meals=281]: Picked up fork (Fork-1 from Chair-1)
11:55:04.634 [Philosopher-2; Meals=280]: Mediating for 5 ms
11:55:04.637 [Philosopher-1; Meals=281]: Picked up fork (Fork-1 from Chair-1)
11:55:04.644 [Philosopher-1; Meals=281]: Found 2 forks! :D
11:55:04.645 [Philosopher-2; Meals=280]: Waiting for a nice seat...
11:55:04.651 [Philosopher-1; Meals=282]: Eating for 1 ms
11:55:04.653 [Philosopher-2; Meals=280]: Found a nice seat (Chair-3)
11:55:04.659 [Philosopher-1; Meals=282]: Release my fork (Fork-1 from Chair-1)
11:55:04.659 [Philosopher-2; Meals=280]: Waiting for 2 forks...
11:55:04.666 [Philosopher-1; Meals=282]: Release my fork (Fork-4 from Chair-4)
11:55:04.666 [Philosopher-2; Meals=280]: Picked up fork (Fork-3 from Chair-3)
11:55:04.673 [Philosopher-1; Meals=282]: Stand up from seat (Chair-1)
11:55:04.673 [Philosopher-2; Meals=280]: Picked up fork (Fork-3 from Chair-3)
11:55:04.679 [Philosopher-1; Meals=282]: Mediating for 5 ms
11:55:04.679 [Philosopher-2; Meals=280]: Found 2 forks! :D
11:55:04.686 [Philosopher-2; Meals=281]: Eating for 1 ms
11:55:04.691 [Philosopher-1; Meals=282]: Sleeping for 10 ms
11:55:04.694 [Philosopher-2; Meals=281]: Release my fork (Fork-2 from Chair-2)
11:55:04.700 [Philosopher-2; Meals=281]: Release my fork (Fork-3 from Chair-3)
11:55:04.705 [Philosopher-4; Meals=279]: Picked up fork (Fork-4 from Chair-4)
11:55:04.706 [Philosopher-2; Meals=281]: Stand up from seat (Chair-3)
11:55:04.707 [Philosopher-1; Meals=282]: Waiting for a nice seat...
11:55:04.713 [Philosopher-2; Meals=281]: Mediating for 5 ms
11:55:04.713 [Philosopher-4; Meals=279]: Picked up fork (Fork-4 from Chair-4)
11:55:04.714 [Philosopher-3; Meals=296]: Picked up fork (Fork-2 from Chair-2)
11:55:04.716 [Philosopher-1; Meals=282]: Found a nice seat (Chair-1)
11:55:04.723 [Philosopher-3; Meals=296]: Picked up fork (Fork-2 from Chair-2)
11:55:04.723 [Philosopher-4; Meals=279]: Found 2 forks! :D
11:55:04.727 [Philosopher-1; Meals=282]: Waiting for 2 forks...
11:55:04.728 [Philosopher-2; Meals=281]: Waiting for a nice seat...
11:55:04.733 [Philosopher-4; Meals=280]: Eating for 1 ms
11:55:04.734 [Philosopher-3; Meals=296]: Found 2 forks! :D
11:55:04.737 [Philosopher-2; Meals=281]: Found a nice seat (Chair-3)
11:55:04.744 [Philosopher-3; Meals=297]: Eating for 1 ms
11:55:04.744 [Philosopher-4; Meals=280]: Release my fork (Fork-3 from Chair-3)
11:55:04.748 [Philosopher-2; Meals=281]: Waiting for 2 forks...
11:55:04.752 [Philosopher-4; Meals=280]: Release my fork (Fork-4 from Chair-4)
11:55:04.753 [Philosopher-3; Meals=297]: Release my fork (Fork-1 from Chair-1)
11:55:04.757 [Philosopher-2; Meals=281]: Picked up fork (Fork-3 from Chair-3)
11:55:04.759 [Philosopher-4; Meals=280]: Stand up from seat (Chair-4)
11:55:04.762 [Philosopher-3; Meals=297]: Release my fork (Fork-2 from Chair-2)
11:55:04.766 [Philosopher-4; Meals=280]: Mediating for 5 ms
11:55:04.767 [Philosopher-2; Meals=281]: Release my fork (Fork-3 from Chair-3)
11:55:04.772 [Philosopher-3; Meals=297]: Stand up from seat (Chair-2)
11:55:04.779 [Philosopher-3; Meals=297]: Mediating for 5 ms
11:55:04.779 [Philosopher-4; Meals=280]: Waiting for a nice seat...
11:55:04.786 [Philosopher-4; Meals=280]: Found a nice seat (Chair-2)
11:55:04.790 [Philosopher-3; Meals=297]: Sleeping for 10 ms
11:55:04.793 [Philosopher-4; Meals=280]: Waiting for 2 forks...
11:55:04.799 [Philosopher-4; Meals=280]: Picked up fork (Fork-2 from Chair-2)
11:55:04.805 [Philosopher-4; Meals=280]: Picked up fork (Fork-2 from Chair-2)
11:55:04.807 [Philosopher-3; Meals=297]: Waiting for a nice seat...
11:55:04.814 [Philosopher-4; Meals=280]: Found 2 forks! :D
11:55:04.815 [Philosopher-3; Meals=297]: Found a nice seat (Chair-4)
11:55:04.821 [Philosopher-4; Meals=281]: Eating for 1 ms
11:55:04.822 [Philosopher-3; Meals=297]: Waiting for 2 forks...
11:55:04.829 [Philosopher-3; Meals=297]: Picked up fork (Fork-4 from Chair-4)
11:55:04.829 [Philosopher-4; Meals=281]: Release my fork (Fork-1 from Chair-1)
11:55:04.835 [Philosopher-3; Meals=297]: Picked up fork (Fork-4 from Chair-4)
11:55:04.835 [Philosopher-4; Meals=281]: Release my fork (Fork-2 from Chair-2)
11:55:04.844 [Philosopher-3; Meals=297]: Found 2 forks! :D
11:55:04.844 [Philosopher-4; Meals=281]: Stand up from seat (Chair-2)
11:55:04.851 [Philosopher-3; Meals=298]: Eating for 1 ms
11:55:04.851 [Philosopher-4; Meals=281]: Mediating for 5 ms
11:55:04.858 [Philosopher-3; Meals=298]: Release my fork (Fork-3 from Chair-3)
11:55:04.862 [Philosopher-4; Meals=281]: Waiting for a nice seat...
11:55:04.865 [Philosopher-3; Meals=298]: Release my fork (Fork-4 from Chair-4)
11:55:04.869 [Philosopher-2; Meals=281]: Picked up fork (Fork-3 from Chair-3)
11:55:04.869 [Philosopher-4; Meals=281]: Found a nice seat (Chair-2)
11:55:04.871 [Philosopher-3; Meals=298]: Stand up from seat (Chair-4)
11:55:04.878 [Philosopher-1; Meals=282]: Picked up fork (Fork-1 from Chair-1)
11:55:04.878 [Philosopher-2; Meals=281]: Picked up fork (Fork-3 from Chair-3)
11:55:04.878 [Philosopher-3; Meals=298]: Mediating for 5 ms
11:55:04.878 [Philosopher-4; Meals=281]: Waiting for 2 forks...
11:55:04.888 [Philosopher-1; Meals=282]: Picked up fork (Fork-1 from Chair-1)
11:55:04.889 [Philosopher-2; Meals=281]: Found 2 forks! :D
11:55:04.893 [Philosopher-3; Meals=298]: Waiting for a nice seat...
11:55:04.896 [Philosopher-1; Meals=282]: Found 2 forks! :D
11:55:04.896 [Philosopher-2; Meals=282]: Eating for 1 ms
11:55:04.903 [Philosopher-2; Meals=282]: Release my fork (Fork-2 from Chair-2)
11:55:04.903 [Philosopher-3; Meals=298]: Found a nice seat (Chair-4)
11:55:04.906 [Philosopher-1; Meals=283]: Eating for 1 ms
11:55:04.910 [Philosopher-2; Meals=282]: Release my fork (Fork-3 from Chair-3)
11:55:04.910 [Philosopher-3; Meals=298]: Waiting for 2 forks...
11:55:04.916 [Philosopher-1; Meals=283]: Release my fork (Fork-1 from Chair-1)
11:55:04.919 [Philosopher-2; Meals=282]: Stand up from seat (Chair-3)
11:55:04.925 [Philosopher-1; Meals=283]: Release my fork (Fork-4 from Chair-4)
11:55:04.929 [Philosopher-2; Meals=282]: Mediating for 5 ms
11:55:04.933 [Philosopher-1; Meals=283]: Stand up from seat (Chair-1)
11:55:04.939 [Philosopher-1; Meals=283]: Mediating for 5 ms
11:55:04.940 [Philosopher-2; Meals=282]: Sleeping for 10 ms
11:55:04.953 [Philosopher-1; Meals=283]: Waiting for a nice seat...
11:55:04.958 [Philosopher-2; Meals=282]: Waiting for a nice seat...
11:55:04.960 [Philosopher-1; Meals=283]: Found a nice seat (Chair-1)
11:55:04.967 [Philosopher-2; Meals=282]: Found a nice seat (Chair-3)
11:55:04.968 [Philosopher-1; Meals=283]: Waiting for 2 forks...
11:55:04.975 [Philosopher-1; Meals=283]: Picked up fork (Fork-1 from Chair-1)
11:55:04.978 [Philosopher-2; Meals=282]: Waiting for 2 forks...
11:55:04.983 [Philosopher-1; Meals=283]: Picked up fork (Fork-1 from Chair-1)
11:55:04.984 [Philosopher-2; Meals=282]: Picked up fork (Fork-3 from Chair-3)
11:55:04.990 [Philosopher-1; Meals=283]: Found 2 forks! :D
11:55:04.991 [Philosopher-2; Meals=282]: Picked up fork (Fork-3 from Chair-3)
11:55:04.996 [Philosopher-1; Meals=284]: Eating for 1 ms
11:55:04.997 [Philosopher-2; Meals=282]: Found 2 forks! :D
11:55:05.005 [Philosopher-2; Meals=283]: Eating for 1 ms
11:55:05.006 [Philosopher-1; Meals=284]: Release my fork (Fork-1 from Chair-1)
11:55:05.012 [Philosopher-1; Meals=284]: Release my fork (Fork-4 from Chair-4)
11:55:05.013 [Philosopher-2; Meals=283]: Release my fork (Fork-2 from Chair-2)
11:55:05.023 [Philosopher-1; Meals=284]: Stand up from seat (Chair-1)
11:55:05.023 [Philosopher-2; Meals=283]: Release my fork (Fork-3 from Chair-3)
11:55:05.030 [Philosopher-1; Meals=284]: Mediating for 5 ms
11:55:05.030 [Philosopher-2; Meals=283]: Stand up from seat (Chair-3)
11:55:05.037 [Philosopher-2; Meals=283]: Mediating for 5 ms
11:55:05.042 [Philosopher-1; Meals=284]: Waiting for a nice seat...
11:55:05.048 [Philosopher-1; Meals=284]: Found a nice seat (Chair-1)
11:55:05.049 [Philosopher-2; Meals=283]: Waiting for a nice seat...
11:55:05.055 [Philosopher-1; Meals=284]: Waiting for 2 forks...
11:55:05.055 [Philosopher-2; Meals=283]: Found a nice seat (Chair-3)
11:55:05.062 [Philosopher-1; Meals=284]: Picked up fork (Fork-1 from Chair-1)
11:55:05.062 [Philosopher-2; Meals=283]: Waiting for 2 forks...
11:55:05.069 [Philosopher-1; Meals=284]: Picked up fork (Fork-1 from Chair-1)
11:55:05.069 [Philosopher-2; Meals=283]: Picked up fork (Fork-3 from Chair-3)
11:55:05.077 [Philosopher-1; Meals=284]: Found 2 forks! :D
11:55:05.077 [Philosopher-2; Meals=283]: Picked up fork (Fork-3 from Chair-3)
11:55:05.084 [Philosopher-1; Meals=285]: Eating for 1 ms
11:55:05.084 [Philosopher-2; Meals=283]: Found 2 forks! :D
11:55:05.091 [Philosopher-2; Meals=284]: Eating for 1 ms
11:55:05.092 [Philosopher-1; Meals=285]: Release my fork (Fork-1 from Chair-1)
11:55:05.098 [Philosopher-1; Meals=285]: Release my fork (Fork-4 from Chair-4)
11:55:05.098 [Philosopher-2; Meals=284]: Release my fork (Fork-2 from Chair-2)
11:55:05.102 [Philosopher-4; Meals=281]: Picked up fork (Fork-2 from Chair-2)
11:55:05.105 [Philosopher-2; Meals=284]: Release my fork (Fork-3 from Chair-3)
11:55:05.106 [Philosopher-1; Meals=285]: Stand up from seat (Chair-1)
11:55:05.110 [Philosopher-4; Meals=281]: Picked up fork (Fork-2 from Chair-2)
11:55:05.114 [Philosopher-1; Meals=285]: Mediating for 5 ms
11:55:05.115 [Philosopher-2; Meals=284]: Stand up from seat (Chair-3)
11:55:05.120 [Philosopher-4; Meals=281]: Found 2 forks! :D
11:55:05.123 [Philosopher-2; Meals=284]: Mediating for 5 ms
11:55:05.127 [Philosopher-1; Meals=285]: Sleeping for 10 ms
11:55:05.128 [Philosopher-4; Meals=282]: Eating for 1 ms
11:55:05.136 [Philosopher-2; Meals=284]: Waiting for a nice seat...
11:55:05.136 [Philosopher-4; Meals=282]: Release my fork (Fork-1 from Chair-1)
11:55:05.143 [Philosopher-2; Meals=284]: Found a nice seat (Chair-1)
11:55:05.143 [Philosopher-4; Meals=282]: Release my fork (Fork-2 from Chair-2)
11:55:05.144 [Philosopher-1; Meals=285]: Waiting for a nice seat...
11:55:05.150 [Philosopher-4; Meals=282]: Stand up from seat (Chair-2)
11:55:05.152 [Philosopher-2; Meals=284]: Waiting for 2 forks...
11:55:05.154 [Philosopher-1; Meals=285]: Found a nice seat (Chair-3)
11:55:05.159 [Philosopher-4; Meals=282]: Mediating for 5 ms
11:55:05.161 [Philosopher-1; Meals=285]: Waiting for 2 forks...
11:55:05.161 [Philosopher-2; Meals=284]: Picked up fork (Fork-1 from Chair-1)
11:55:05.169 [Philosopher-1; Meals=285]: Picked up fork (Fork-3 from Chair-3)
11:55:05.169 [Philosopher-2; Meals=284]: Picked up fork (Fork-1 from Chair-1)
11:55:05.172 [Philosopher-4; Meals=282]: Sleeping for 10 ms
11:55:05.176 [Philosopher-2; Meals=284]: Found 2 forks! :D
11:55:05.178 [Philosopher-1; Meals=285]: Picked up fork (Fork-3 from Chair-3)
11:55:05.184 [Philosopher-2; Meals=285]: Eating for 1 ms
11:55:05.186 [Philosopher-1; Meals=285]: Found 2 forks! :D
11:55:05.191 [Philosopher-2; Meals=285]: Release my fork (Fork-1 from Chair-1)
11:55:05.191 [Philosopher-4; Meals=282]: Waiting for a nice seat...
11:55:05.193 [Philosopher-1; Meals=286]: Eating for 1 ms
11:55:05.199 [Philosopher-2; Meals=285]: Release my fork (Fork-4 from Chair-4)
11:55:05.200 [Philosopher-4; Meals=282]: Found a nice seat (Chair-2)
11:55:05.204 [Philosopher-1; Meals=286]: Release my fork (Fork-2 from Chair-2)
11:55:05.207 [Philosopher-2; Meals=285]: Stand up from seat (Chair-1)
11:55:05.209 [Philosopher-4; Meals=282]: Waiting for 2 forks...
11:55:05.214 [Philosopher-1; Meals=286]: Release my fork (Fork-3 from Chair-3)
11:55:05.214 [Philosopher-2; Meals=285]: Mediating for 5 ms
11:55:05.218 [Philosopher-4; Meals=282]: Picked up fork (Fork-2 from Chair-2)
11:55:05.222 [Philosopher-1; Meals=286]: Stand up from seat (Chair-3)
11:55:05.225 [Philosopher-4; Meals=282]: Picked up fork (Fork-2 from Chair-2)
11:55:05.227 [Philosopher-2; Meals=285]: Sleeping for 10 ms
11:55:05.231 [Philosopher-1; Meals=286]: Mediating for 5 ms
11:55:05.234 [Philosopher-4; Meals=282]: Found 2 forks! :D
11:55:05.243 [Philosopher-4; Meals=283]: Eating for 1 ms
11:55:05.245 [Philosopher-2; Meals=285]: Waiting for a nice seat...
11:55:05.246 [Philosopher-1; Meals=286]: Waiting for a nice seat...
11:55:05.251 [Philosopher-4; Meals=283]: Release my fork (Fork-1 from Chair-1)
11:55:05.253 [Philosopher-1; Meals=286]: Found a nice seat (Chair-1)
11:55:05.254 [Philosopher-2; Meals=285]: Found a nice seat (Chair-3)
11:55:05.261 [Philosopher-1; Meals=286]: Waiting for 2 forks...
11:55:05.261 [Philosopher-4; Meals=283]: Release my fork (Fork-2 from Chair-2)
11:55:05.262 [Philosopher-2; Meals=285]: Waiting for 2 forks...
11:55:05.268 [Philosopher-1; Meals=286]: Picked up fork (Fork-1 from Chair-1)
11:55:05.271 [Philosopher-2; Meals=285]: Picked up fork (Fork-3 from Chair-3)
11:55:05.271 [Philosopher-4; Meals=283]: Stand up from seat (Chair-2)
11:55:05.277 [Philosopher-1; Meals=286]: Picked up fork (Fork-1 from Chair-1)
11:55:05.277 [Philosopher-2; Meals=285]: Picked up fork (Fork-3 from Chair-3)
11:55:05.279 [Philosopher-4; Meals=283]: Mediating for 5 ms
11:55:05.286 [Philosopher-1; Meals=286]: Found 2 forks! :D
11:55:05.286 [Philosopher-2; Meals=285]: Found 2 forks! :D
11:55:05.291 [Philosopher-4; Meals=283]: Waiting for a nice seat...
11:55:05.295 [Philosopher-1; Meals=287]: Eating for 1 ms
11:55:05.295 [Philosopher-2; Meals=286]: Eating for 1 ms
11:55:05.300 [Philosopher-4; Meals=283]: Found a nice seat (Chair-2)
11:55:05.306 [Philosopher-1; Meals=287]: Release my fork (Fork-1 from Chair-1)
11:55:05.306 [Philosopher-2; Meals=286]: Release my fork (Fork-2 from Chair-2)
11:55:05.308 [Philosopher-4; Meals=283]: Waiting for 2 forks...
11:55:05.313 [Philosopher-1; Meals=287]: Release my fork (Fork-4 from Chair-4)
11:55:05.315 [Philosopher-2; Meals=286]: Release my fork (Fork-3 from Chair-3)
11:55:05.317 [Philosopher-4; Meals=283]: Picked up fork (Fork-2 from Chair-2)
11:55:05.323 [Philosopher-1; Meals=287]: Stand up from seat (Chair-1)
11:55:05.323 [Philosopher-2; Meals=286]: Stand up from seat (Chair-3)
11:55:05.326 [Philosopher-4; Meals=283]: Picked up fork (Fork-2 from Chair-2)
11:55:05.329 [Philosopher-3; Meals=298]: Picked up fork (Fork-4 from Chair-4)
11:55:05.332 [Philosopher-2; Meals=286]: Mediating for 5 ms
11:55:05.334 [Philosopher-1; Meals=287]: Mediating for 5 ms
11:55:05.337 [Philosopher-4; Meals=283]: Found 2 forks! :D
11:55:05.341 [Philosopher-3; Meals=298]: Picked up fork (Fork-4 from Chair-4)
11:55:05.346 [Philosopher-4; Meals=284]: Eating for 1 ms
11:55:05.349 [Philosopher-3; Meals=298]: Found 2 forks! :D
11:55:05.350 [Philosopher-1; Meals=287]: Waiting for a nice seat...
11:55:05.350 [Philosopher-2; Meals=286]: Waiting for a nice seat...
11:55:05.356 [Philosopher-4; Meals=284]: Release my fork (Fork-1 from Chair-1)
11:55:05.359 [Philosopher-1; Meals=287]: Found a nice seat (Chair-1)
11:55:05.359 [Philosopher-2; Meals=286]: Found a nice seat (Chair-3)
11:55:05.359 [Philosopher-3; Meals=299]: Eating for 1 ms
11:55:05.366 [Philosopher-4; Meals=284]: Release my fork (Fork-2 from Chair-2)
11:55:05.368 [Philosopher-1; Meals=287]: Waiting for 2 forks...
11:55:05.369 [Philosopher-2; Meals=286]: Waiting for 2 forks...
11:55:05.369 [Philosopher-3; Meals=299]: Release my fork (Fork-3 from Chair-3)
11:55:05.377 [Philosopher-1; Meals=287]: Picked up fork (Fork-1 from Chair-1)
11:55:05.377 [Philosopher-4; Meals=284]: Stand up from seat (Chair-2)
11:55:05.380 [Philosopher-2; Meals=286]: Picked up fork (Fork-3 from Chair-3)
11:55:05.380 [Philosopher-3; Meals=299]: Release my fork (Fork-4 from Chair-4)
11:55:05.387 [Philosopher-1; Meals=287]: Release my fork (Fork-1 from Chair-1)
11:55:05.387 [Philosopher-4; Meals=284]: Mediating for 5 ms
11:55:05.390 [Philosopher-2; Meals=286]: Picked up fork (Fork-3 from Chair-3)
11:55:05.391 [Philosopher-3; Meals=299]: Stand up from seat (Chair-4)
11:55:05.400 [Philosopher-2; Meals=286]: Found 2 forks! :D
11:55:05.400 [Philosopher-3; Meals=299]: Mediating for 5 ms
11:55:05.402 [Philosopher-4; Meals=284]: Waiting for a nice seat...
11:55:05.410 [Philosopher-2; Meals=287]: Eating for 1 ms
11:55:05.412 [Philosopher-4; Meals=284]: Found a nice seat (Chair-2)
11:55:05.415 [Philosopher-3; Meals=299]: Waiting for a nice seat...
11:55:05.420 [Philosopher-2; Meals=287]: Release my fork (Fork-2 from Chair-2)
11:55:05.421 [Philosopher-4; Meals=284]: Waiting for 2 forks...
11:55:05.425 [Philosopher-3; Meals=299]: Found a nice seat (Chair-4)
11:55:05.431 [Philosopher-2; Meals=287]: Release my fork (Fork-3 from Chair-3)
11:55:05.431 [Philosopher-4; Meals=284]: Picked up fork (Fork-2 from Chair-2)
11:55:05.436 [Philosopher-3; Meals=299]: Waiting for 2 forks...
11:55:05.441 [Philosopher-4; Meals=284]: Picked up fork (Fork-2 from Chair-2)
11:55:05.442 [Philosopher-2; Meals=287]: Stand up from seat (Chair-3)
11:55:05.448 [Philosopher-3; Meals=299]: Picked up fork (Fork-4 from Chair-4)
11:55:05.450 [Philosopher-4; Meals=284]: Found 2 forks! :D
11:55:05.455 [Philosopher-2; Meals=287]: Mediating for 5 ms
11:55:05.461 [Philosopher-3; Meals=299]: Picked up fork (Fork-4 from Chair-4)
11:55:05.462 [Philosopher-4; Meals=285]: Eating for 1 ms
11:55:05.471 [Philosopher-3; Meals=299]: Found 2 forks! :D
11:55:05.472 [Philosopher-2; Meals=287]: Waiting for a nice seat...
11:55:05.472 [Philosopher-4; Meals=285]: Release my fork (Fork-1 from Chair-1)
11:55:05.481 [Philosopher-2; Meals=287]: Found a nice seat (Chair-3)
11:55:05.481 [Philosopher-3; Meals=300]: Eating for 1 ms
11:55:05.481 [Philosopher-4; Meals=285]: Release my fork (Fork-2 from Chair-2)
11:55:05.491 [Philosopher-2; Meals=287]: Waiting for 2 forks...
11:55:05.491 [Philosopher-4; Meals=285]: Stand up from seat (Chair-2)
11:55:05.492 [Philosopher-3; Meals=300]: Release my fork (Fork-3 from Chair-3)
11:55:05.501 [Philosopher-2; Meals=287]: Picked up fork (Fork-3 from Chair-3)
11:55:05.502 [Philosopher-3; Meals=300]: Release my fork (Fork-4 from Chair-4)
