11:17:54.759 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:18:51.449 [Hungry-Philosopher-4; Meals=283]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.455 [Hungry-Philosopher-4; Meals=283]: Stand up from seat (Chair-3)
11:18:51.462 [Hungry-Philosopher-4; Meals=283]: Mediating for 5 ms
11:18:51.463 [Hungry-Philosopher-5; Meals=283]: Found a nice seat (Chair-3)
11:18:51.471 [Hungry-Philosopher-5; Meals=283]: Waiting for 2 forks...
11:18:51.476 [Hungry-Philosopher-4; Meals=283]: Waiting for a nice seat...
11:18:51.477 [Hungry-Philosopher-5; Meals=283]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.485 [Hungry-Philosopher-5; Meals=284]: Eating for 1 ms
11:18:51.492 [Hungry-Philosopher-5; Meals=284]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.499 [Hungry-Philosopher-5; Meals=284]: Stand up from seat (Chair-3)
11:18:51.507 [Hungry-Philosopher-5; Meals=284]: Mediating for 5 ms
11:18:51.508 [Hungry-Philosopher-1; Meals=290]: Found a nice seat (Chair-3)
11:18:51.515 [Hungry-Philosopher-1; Meals=290]: Waiting for 2 forks...
11:18:51.520 [Hungry-Philosopher-5; Meals=284]: Waiting for a nice seat...
11:18:51.522 [Hungry-Philosopher-1; Meals=290]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.529 [Hungry-Philosopher-1; Meals=291]: Eating for 1 ms
11:18:51.536 [Hungry-Philosopher-1; Meals=291]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.543 [Hungry-Philosopher-1; Meals=291]: Stand up from seat (Chair-3)
11:18:51.549 [Hungry-Philosopher-1; Meals=291]: Mediating for 5 ms
11:18:51.550 [Hungry-Philosopher-5; Meals=284]: Found a nice seat (Chair-3)
11:18:51.556 [Hungry-Philosopher-5; Meals=284]: Waiting for 2 forks...
11:18:51.561 [Hungry-Philosopher-1; Meals=291]: Sleeping for 10 ms
11:18:51.563 [Hungry-Philosopher-5; Meals=284]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.570 [Hungry-Philosopher-5; Meals=285]: Eating for 1 ms
11:18:51.578 [Hungry-Philosopher-1; Meals=291]: Waiting for a nice seat...
11:18:51.578 [Hungry-Philosopher-5; Meals=285]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.585 [Hungry-Philosopher-5; Meals=285]: Stand up from seat (Chair-3)
11:18:51.587 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.592 [Hungry-Philosopher-3; Meals=290]: Found a nice seat (Chair-3)
11:18:51.592 [Hungry-Philosopher-5; Meals=285]: Mediating for 5 ms
11:18:51.602 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.604 [Hungry-Philosopher-3; Meals=290]: Waiting for 2 forks...
11:18:51.609 [Hungry-Philosopher-5; Meals=285]: Sleeping for 10 ms
11:18:51.612 [Hungry-Philosopher-3; Meals=290]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.617 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.620 [Hungry-Philosopher-3; Meals=291]: Eating for 1 ms
11:18:51.627 [Hungry-Philosopher-5; Meals=285]: Waiting for a nice seat...
11:18:51.628 [Hungry-Philosopher-3; Meals=291]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.631 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.636 [Hungry-Philosopher-3; Meals=291]: Stand up from seat (Chair-3)
11:18:51.642 [Hungry-Philosopher-3; Meals=291]: Mediating for 5 ms
11:18:51.643 [Hungry-Philosopher-5; Meals=285]: Found a nice seat (Chair-3)
11:18:51.645 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.650 [Hungry-Philosopher-5; Meals=285]: Waiting for 2 forks...
11:18:51.656 [Hungry-Philosopher-3; Meals=291]: Sleeping for 10 ms
11:18:51.657 [Hungry-Philosopher-5; Meals=285]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.661 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.665 [Hungry-Philosopher-5; Meals=286]: Eating for 1 ms
11:18:51.672 [Hungry-Philosopher-5; Meals=286]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.675 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.675 [Hungry-Philosopher-3; Meals=291]: Waiting for a nice seat...
11:18:51.681 [Hungry-Philosopher-5; Meals=286]: Stand up from seat (Chair-3)
11:18:51.685 [Hungry-Philosopher-3; Meals=291]: I'm banned for 5 ms :'(
11:18:51.688 [Hungry-Philosopher-5; Meals=286]: Mediating for 5 ms
11:18:51.690 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.690 [Hungry-Philosopher-2; Meals=280]: Found a nice seat (Chair-3)
11:18:51.697 [Hungry-Philosopher-2; Meals=280]: Waiting for 2 forks...
11:18:51.699 [Hungry-Philosopher-3; Meals=291]: I'm banned for 5 ms :'(
11:18:51.702 [Hungry-Philosopher-5; Meals=286]: Waiting for a nice seat...
11:18:51.705 [Hungry-Philosopher-2; Meals=280]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.706 [Hungry-Philosopher-1; Meals=291]: I'm banned for 5 ms :'(
11:18:51.712 [Hungry-Philosopher-3; Meals=291]: I'm banned for 5 ms :'(
11:18:51.714 [Hungry-Philosopher-2; Meals=281]: Eating for 1 ms
11:18:51.721 [Hungry-Philosopher-2; Meals=281]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.727 [Hungry-Philosopher-2; Meals=281]: Stand up from seat (Chair-3)
11:18:51.733 [Hungry-Philosopher-2; Meals=281]: Mediating for 5 ms
11:18:51.734 [Hungry-Philosopher-3; Meals=291]: Found a nice seat (Chair-3)
11:18:51.740 [Hungry-Philosopher-3; Meals=291]: Waiting for 2 forks...
11:18:51.744 [Hungry-Philosopher-2; Meals=281]: Waiting for a nice seat...
11:18:51.746 [Hungry-Philosopher-3; Meals=291]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.752 [Hungry-Philosopher-3; Meals=292]: Eating for 1 ms
11:18:51.760 [Hungry-Philosopher-3; Meals=292]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.766 [Hungry-Philosopher-3; Meals=292]: Stand up from seat (Chair-3)
11:18:51.773 [Hungry-Philosopher-3; Meals=292]: Mediating for 5 ms
11:18:51.775 [Hungry-Philosopher-1; Meals=291]: Found a nice seat (Chair-3)
11:18:51.781 [Hungry-Philosopher-1; Meals=291]: Waiting for 2 forks...
11:18:51.784 [Hungry-Philosopher-3; Meals=292]: Waiting for a nice seat...
11:18:51.787 [Hungry-Philosopher-1; Meals=291]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.792 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.794 [Hungry-Philosopher-1; Meals=292]: Eating for 1 ms
11:18:51.801 [Hungry-Philosopher-1; Meals=292]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.805 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.808 [Hungry-Philosopher-1; Meals=292]: Stand up from seat (Chair-3)
11:18:51.814 [Hungry-Philosopher-1; Meals=292]: Mediating for 5 ms
11:18:51.816 [Hungry-Philosopher-5; Meals=286]: Found a nice seat (Chair-3)
11:18:51.819 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.824 [Hungry-Philosopher-5; Meals=286]: Waiting for 2 forks...
11:18:51.828 [Hungry-Philosopher-1; Meals=292]: Waiting for a nice seat...
11:18:51.831 [Hungry-Philosopher-5; Meals=286]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.833 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.837 [Hungry-Philosopher-1; Meals=292]: I'm banned for 5 ms :'(
11:18:51.840 [Hungry-Philosopher-5; Meals=287]: Eating for 1 ms
11:18:51.849 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.849 [Hungry-Philosopher-5; Meals=287]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.852 [Hungry-Philosopher-1; Meals=292]: I'm banned for 5 ms :'(
11:18:51.856 [Hungry-Philosopher-5; Meals=287]: Stand up from seat (Chair-3)
11:18:51.862 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.863 [Hungry-Philosopher-5; Meals=287]: Mediating for 5 ms
11:18:51.864 [Hungry-Philosopher-4; Meals=283]: Found a nice seat (Chair-3)
11:18:51.868 [Hungry-Philosopher-1; Meals=292]: I'm banned for 5 ms :'(
11:18:51.873 [Hungry-Philosopher-4; Meals=283]: Waiting for 2 forks...
11:18:51.875 [Hungry-Philosopher-5; Meals=287]: Waiting for a nice seat...
11:18:51.877 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.881 [Hungry-Philosopher-4; Meals=283]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.883 [Hungry-Philosopher-1; Meals=292]: I'm banned for 5 ms :'(
11:18:51.888 [Hungry-Philosopher-4; Meals=284]: Eating for 1 ms
11:18:51.892 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.897 [Hungry-Philosopher-1; Meals=292]: I'm banned for 5 ms :'(
11:18:51.897 [Hungry-Philosopher-4; Meals=284]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.904 [Hungry-Philosopher-4; Meals=284]: Stand up from seat (Chair-3)
11:18:51.907 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.911 [Hungry-Philosopher-4; Meals=284]: Mediating for 5 ms
11:18:51.912 [Hungry-Philosopher-1; Meals=292]: I'm banned for 5 ms :'(
11:18:51.912 [Hungry-Philosopher-2; Meals=281]: Found a nice seat (Chair-3)
11:18:51.921 [Hungry-Philosopher-2; Meals=281]: Waiting for 2 forks...
11:18:51.923 [Hungry-Philosopher-3; Meals=292]: I'm banned for 5 ms :'(
11:18:51.923 [Hungry-Philosopher-4; Meals=284]: Waiting for a nice seat...
11:18:51.929 [Hungry-Philosopher-1; Meals=292]: I'm banned for 5 ms :'(
11:18:51.929 [Hungry-Philosopher-2; Meals=281]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.936 [Hungry-Philosopher-2; Meals=282]: Eating for 1 ms
11:18:51.943 [Hungry-Philosopher-2; Meals=282]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.949 [Hungry-Philosopher-2; Meals=282]: Stand up from seat (Chair-3)
11:18:51.956 [Hungry-Philosopher-1; Meals=292]: Found a nice seat (Chair-3)
11:18:51.956 [Hungry-Philosopher-2; Meals=282]: Mediating for 5 ms
11:18:51.964 [Hungry-Philosopher-1; Meals=292]: Waiting for 2 forks...
11:18:51.968 [Hungry-Philosopher-2; Meals=282]: Sleeping for 10 ms
11:18:51.971 [Hungry-Philosopher-1; Meals=292]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:51.979 [Hungry-Philosopher-1; Meals=293]: Eating for 1 ms
11:18:51.986 [Hungry-Philosopher-1; Meals=293]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:51.987 [Hungry-Philosopher-2; Meals=282]: Waiting for a nice seat...
11:18:51.995 [Hungry-Philosopher-1; Meals=293]: Stand up from seat (Chair-3)
11:18:52.001 [Hungry-Philosopher-1; Meals=293]: Mediating for 5 ms
11:18:52.002 [Hungry-Philosopher-4; Meals=284]: Found a nice seat (Chair-3)
11:18:52.010 [Hungry-Philosopher-4; Meals=284]: Waiting for 2 forks...
11:18:52.014 [Hungry-Philosopher-1; Meals=293]: Waiting for a nice seat...
11:18:52.019 [Hungry-Philosopher-4; Meals=284]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.024 [Hungry-Philosopher-1; Meals=293]: I'm banned for 5 ms :'(
11:18:52.026 [Hungry-Philosopher-4; Meals=285]: Eating for 1 ms
11:18:52.033 [Hungry-Philosopher-4; Meals=285]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.037 [Hungry-Philosopher-1; Meals=293]: I'm banned for 5 ms :'(
11:18:52.040 [Hungry-Philosopher-4; Meals=285]: Stand up from seat (Chair-3)
11:18:52.048 [Hungry-Philosopher-4; Meals=285]: Mediating for 5 ms
11:18:52.049 [Hungry-Philosopher-2; Meals=282]: Found a nice seat (Chair-3)
11:18:52.051 [Hungry-Philosopher-1; Meals=293]: I'm banned for 5 ms :'(
11:18:52.058 [Hungry-Philosopher-2; Meals=282]: Waiting for 2 forks...
11:18:52.062 [Hungry-Philosopher-4; Meals=285]: Sleeping for 10 ms
11:18:52.064 [Hungry-Philosopher-2; Meals=282]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.065 [Hungry-Philosopher-1; Meals=293]: I'm banned for 5 ms :'(
11:18:52.072 [Hungry-Philosopher-2; Meals=283]: Eating for 1 ms
11:18:52.080 [Hungry-Philosopher-2; Meals=283]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.080 [Hungry-Philosopher-4; Meals=285]: Waiting for a nice seat...
11:18:52.088 [Hungry-Philosopher-2; Meals=283]: Stand up from seat (Chair-3)
11:18:52.097 [Hungry-Philosopher-2; Meals=283]: Mediating for 5 ms
11:18:52.098 [Hungry-Philosopher-4; Meals=285]: Found a nice seat (Chair-3)
11:18:52.107 [Hungry-Philosopher-4; Meals=285]: Waiting for 2 forks...
11:18:52.111 [Hungry-Philosopher-2; Meals=283]: Waiting for a nice seat...
11:18:52.116 [Hungry-Philosopher-4; Meals=285]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.124 [Hungry-Philosopher-4; Meals=286]: Eating for 1 ms
11:18:52.132 [Hungry-Philosopher-4; Meals=286]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.138 [Hungry-Philosopher-4; Meals=286]: Stand up from seat (Chair-3)
11:18:52.147 [Hungry-Philosopher-3; Meals=292]: Found a nice seat (Chair-3)
11:18:52.147 [Hungry-Philosopher-4; Meals=286]: Mediating for 5 ms
11:18:52.156 [Hungry-Philosopher-3; Meals=292]: Waiting for 2 forks...
11:18:52.161 [Hungry-Philosopher-4; Meals=286]: Waiting for a nice seat...
11:18:52.166 [Hungry-Philosopher-3; Meals=292]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.174 [Hungry-Philosopher-3; Meals=293]: Eating for 1 ms
11:18:52.183 [Hungry-Philosopher-3; Meals=293]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.189 [Hungry-Philosopher-3; Meals=293]: Stand up from seat (Chair-3)
11:18:52.197 [Hungry-Philosopher-3; Meals=293]: Mediating for 5 ms
11:18:52.198 [Hungry-Philosopher-4; Meals=286]: Found a nice seat (Chair-3)
11:18:52.206 [Hungry-Philosopher-4; Meals=286]: Waiting for 2 forks...
11:18:52.211 [Hungry-Philosopher-3; Meals=293]: Waiting for a nice seat...
11:18:52.213 [Hungry-Philosopher-4; Meals=286]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.221 [Hungry-Philosopher-4; Meals=287]: Eating for 1 ms
11:18:52.229 [Hungry-Philosopher-4; Meals=287]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.235 [Hungry-Philosopher-4; Meals=287]: Stand up from seat (Chair-3)
11:18:52.242 [Hungry-Philosopher-4; Meals=287]: Mediating for 5 ms
11:18:52.243 [Hungry-Philosopher-1; Meals=293]: Found a nice seat (Chair-3)
11:18:52.250 [Hungry-Philosopher-1; Meals=293]: Waiting for 2 forks...
11:18:52.255 [Hungry-Philosopher-4; Meals=287]: Waiting for a nice seat...
11:18:52.258 [Hungry-Philosopher-1; Meals=293]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.265 [Hungry-Philosopher-1; Meals=294]: Eating for 1 ms
11:18:52.272 [Hungry-Philosopher-1; Meals=294]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.279 [Hungry-Philosopher-1; Meals=294]: Stand up from seat (Chair-3)
11:18:52.285 [Hungry-Philosopher-1; Meals=294]: Mediating for 5 ms
11:18:52.286 [Hungry-Philosopher-5; Meals=287]: Found a nice seat (Chair-3)
11:18:52.292 [Hungry-Philosopher-5; Meals=287]: Waiting for 2 forks...
11:18:52.297 [Hungry-Philosopher-1; Meals=294]: Sleeping for 10 ms
11:18:52.298 [Hungry-Philosopher-5; Meals=287]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.306 [Hungry-Philosopher-5; Meals=288]: Eating for 1 ms
11:18:52.313 [Hungry-Philosopher-5; Meals=288]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.315 [Hungry-Philosopher-1; Meals=294]: Waiting for a nice seat...
11:18:52.321 [Hungry-Philosopher-5; Meals=288]: Stand up from seat (Chair-3)
11:18:52.325 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.328 [Hungry-Philosopher-5; Meals=288]: Mediating for 5 ms
11:18:52.330 [Hungry-Philosopher-3; Meals=293]: Found a nice seat (Chair-3)
11:18:52.336 [Hungry-Philosopher-3; Meals=293]: Waiting for 2 forks...
11:18:52.339 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.340 [Hungry-Philosopher-5; Meals=288]: Sleeping for 10 ms
11:18:52.345 [Hungry-Philosopher-3; Meals=293]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.352 [Hungry-Philosopher-3; Meals=294]: Eating for 1 ms
11:18:52.354 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.357 [Hungry-Philosopher-5; Meals=288]: Waiting for a nice seat...
11:18:52.361 [Hungry-Philosopher-3; Meals=294]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.368 [Hungry-Philosopher-3; Meals=294]: Stand up from seat (Chair-3)
11:18:52.371 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.375 [Hungry-Philosopher-3; Meals=294]: Mediating for 5 ms
11:18:52.376 [Hungry-Philosopher-5; Meals=288]: Found a nice seat (Chair-3)
11:18:52.383 [Hungry-Philosopher-5; Meals=288]: Waiting for 2 forks...
11:18:52.387 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.388 [Hungry-Philosopher-3; Meals=294]: Sleeping for 10 ms
11:18:52.390 [Hungry-Philosopher-5; Meals=288]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.398 [Hungry-Philosopher-5; Meals=289]: Eating for 1 ms
11:18:52.403 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.406 [Hungry-Philosopher-3; Meals=294]: Waiting for a nice seat...
11:18:52.406 [Hungry-Philosopher-5; Meals=289]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.416 [Hungry-Philosopher-5; Meals=289]: Stand up from seat (Chair-3)
11:18:52.419 [Hungry-Philosopher-3; Meals=294]: I'm banned for 5 ms :'(
11:18:52.421 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.424 [Hungry-Philosopher-5; Meals=289]: Mediating for 5 ms
11:18:52.425 [Hungry-Philosopher-4; Meals=287]: Found a nice seat (Chair-3)
11:18:52.434 [Hungry-Philosopher-4; Meals=287]: Waiting for 2 forks...
11:18:52.437 [Hungry-Philosopher-3; Meals=294]: I'm banned for 5 ms :'(
11:18:52.438 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.438 [Hungry-Philosopher-5; Meals=289]: Waiting for a nice seat...
11:18:52.443 [Hungry-Philosopher-4; Meals=287]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.451 [Hungry-Philosopher-4; Meals=288]: Eating for 1 ms
11:18:52.454 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.454 [Hungry-Philosopher-3; Meals=294]: I'm banned for 5 ms :'(
11:18:52.460 [Hungry-Philosopher-4; Meals=288]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.467 [Hungry-Philosopher-4; Meals=288]: Stand up from seat (Chair-3)
11:18:52.469 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.469 [Hungry-Philosopher-3; Meals=294]: I'm banned for 5 ms :'(
11:18:52.476 [Hungry-Philosopher-4; Meals=288]: Mediating for 5 ms
11:18:52.477 [Hungry-Philosopher-2; Meals=283]: Found a nice seat (Chair-3)
11:18:52.483 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.483 [Hungry-Philosopher-3; Meals=294]: I'm banned for 5 ms :'(
11:18:52.486 [Hungry-Philosopher-2; Meals=283]: Waiting for 2 forks...
11:18:52.492 [Hungry-Philosopher-4; Meals=288]: Sleeping for 10 ms
11:18:52.496 [Hungry-Philosopher-2; Meals=283]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.499 [Hungry-Philosopher-1; Meals=294]: I'm banned for 5 ms :'(
11:18:52.502 [Hungry-Philosopher-3; Meals=294]: I'm banned for 5 ms :'(
11:18:52.506 [Hungry-Philosopher-2; Meals=284]: Eating for 1 ms
11:18:52.513 [Hungry-Philosopher-4; Meals=288]: Waiting for a nice seat...
11:18:52.515 [Hungry-Philosopher-2; Meals=284]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.523 [Hungry-Philosopher-2; Meals=284]: Stand up from seat (Chair-3)
11:18:52.529 [Hungry-Philosopher-2; Meals=284]: Mediating for 5 ms
11:18:52.529 [Hungry-Philosopher-5; Meals=289]: Found a nice seat (Chair-3)
11:18:52.535 [Hungry-Philosopher-5; Meals=289]: Waiting for 2 forks...
11:18:52.540 [Hungry-Philosopher-2; Meals=284]: Waiting for a nice seat...
11:18:52.543 [Hungry-Philosopher-5; Meals=289]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.552 [Hungry-Philosopher-5; Meals=290]: Eating for 1 ms
11:18:52.559 [Hungry-Philosopher-5; Meals=290]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.565 [Hungry-Philosopher-5; Meals=290]: Stand up from seat (Chair-3)
11:18:52.572 [Hungry-Philosopher-5; Meals=290]: Mediating for 5 ms
11:18:52.573 [Hungry-Philosopher-2; Meals=284]: Found a nice seat (Chair-3)
11:18:52.581 [Hungry-Philosopher-2; Meals=284]: Waiting for 2 forks...
11:18:52.585 [Hungry-Philosopher-5; Meals=290]: Waiting for a nice seat...
11:18:52.588 [Hungry-Philosopher-2; Meals=284]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.596 [Hungry-Philosopher-2; Meals=285]: Eating for 1 ms
11:18:52.604 [Hungry-Philosopher-2; Meals=285]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:52.611 [Hungry-Philosopher-2; Meals=285]: Stand up from seat (Chair-3)
11:18:52.617 [Hungry-Philosopher-2; Meals=285]: Mediating for 5 ms
11:18:52.619 [Hungry-Philosopher-3; Meals=294]: Found a nice seat (Chair-3)
11:18:52.625 [Hungry-Philosopher-3; Meals=294]: Waiting for 2 forks...
11:18:52.629 [Hungry-Philosopher-2; Meals=285]: Sleeping for 10 ms
11:18:52.631 [Hungry-Philosopher-3; Meals=294]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:52.638 [Hungry-Philosopher-3; Meals=295]: Eating for 1 ms
11:18:52.645 [Hungry-Philosopher-2; Meals=285]: Waiting for a nice seat...
11:18:52.645 [Hungry-Philosopher-3; Meals=295]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
