12:04:47.548 [Hungry-Philosopher-1; Meals=0]: I'm alive!
12:05:43.256 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.256 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.265 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.265 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.275 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.276 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.287 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.287 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.297 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.302 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.307 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.311 [Hungry-Philosopher-1; Meals=229]: Picked up fork (Fork-1 from Chair-1)
12:05:43.313 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.317 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.322 [Hungry-Philosopher-1; Meals=229]: Picked up fork (Fork-1 from Chair-1)
12:05:43.322 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.328 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.332 [Hungry-Philosopher-1; Meals=229]: Found 2 forks! :D
12:05:43.332 [Philosopher-2; Meals=239]: I'm banned for 0 ms :'(
12:05:43.339 [Philosopher-3; Meals=239]: I'm banned for 0 ms :'(
12:05:43.342 [Hungry-Philosopher-1; Meals=230]: Eating for 1 ms
12:05:43.342 [Philosopher-2; Meals=239]: Found a nice seat (Chair-2)
12:05:43.350 [Philosopher-3; Meals=239]: Found a nice seat (Chair-4)
12:05:43.352 [Hungry-Philosopher-1; Meals=230]: Release my fork (Fork-4 from Chair-4)
12:05:43.352 [Philosopher-2; Meals=239]: Waiting for 2 forks...
12:05:43.360 [Philosopher-3; Meals=239]: Waiting for 2 forks...
12:05:43.361 [Hungry-Philosopher-1; Meals=230]: Release my fork (Fork-1 from Chair-1)
12:05:43.361 [Philosopher-2; Meals=239]: Picked up fork (Fork-2 from Chair-2)
12:05:43.370 [Hungry-Philosopher-1; Meals=230]: Stand up from seat (Chair-1)
12:05:43.370 [Philosopher-2; Meals=239]: Release my fork (Fork-2 from Chair-2)
12:05:43.370 [Philosopher-3; Meals=239]: Picked up fork (Fork-4 from Chair-4)
12:05:43.380 [Hungry-Philosopher-1; Meals=230]: Mediating for 2 ms
12:05:43.380 [Philosopher-3; Meals=239]: Picked up fork (Fork-4 from Chair-4)
12:05:43.381 [Philosopher-4; Meals=238]: Picked up fork (Fork-3 from Chair-3)
12:05:43.390 [Philosopher-3; Meals=239]: Found 2 forks! :D
12:05:43.390 [Philosopher-4; Meals=238]: Release my fork (Fork-2 from Chair-2)
12:05:43.392 [Hungry-Philosopher-1; Meals=230]: Waiting for a nice seat...
12:05:43.399 [Philosopher-3; Meals=240]: Eating for 1 ms
12:05:43.401 [Hungry-Philosopher-1; Meals=230]: Found a nice seat (Chair-1)
12:05:43.408 [Philosopher-3; Meals=240]: Release my fork (Fork-3 from Chair-3)
12:05:43.410 [Hungry-Philosopher-1; Meals=230]: Waiting for 2 forks...
12:05:43.418 [Philosopher-3; Meals=240]: Release my fork (Fork-4 from Chair-4)
12:05:43.419 [Hungry-Philosopher-1; Meals=230]: Picked up fork (Fork-1 from Chair-1)
12:05:43.427 [Philosopher-3; Meals=240]: Stand up from seat (Chair-4)
12:05:43.428 [Hungry-Philosopher-1; Meals=230]: Picked up fork (Fork-1 from Chair-1)
12:05:43.437 [Philosopher-3; Meals=240]: Mediating for 5 ms
12:05:43.438 [Hungry-Philosopher-1; Meals=230]: Found 2 forks! :D
12:05:43.448 [Hungry-Philosopher-1; Meals=231]: Eating for 1 ms
12:05:43.453 [Philosopher-3; Meals=240]: Sleeping for 10 ms
12:05:43.459 [Hungry-Philosopher-1; Meals=231]: Release my fork (Fork-4 from Chair-4)
12:05:43.468 [Hungry-Philosopher-1; Meals=231]: Release my fork (Fork-1 from Chair-1)
12:05:43.473 [Philosopher-3; Meals=240]: Waiting for a nice seat...
12:05:43.479 [Hungry-Philosopher-1; Meals=231]: Stand up from seat (Chair-1)
12:05:43.483 [Philosopher-3; Meals=240]: Found a nice seat (Chair-4)
12:05:43.489 [Hungry-Philosopher-1; Meals=231]: Mediating for 2 ms
12:05:43.493 [Philosopher-3; Meals=240]: Waiting for 2 forks...
12:05:43.499 [Hungry-Philosopher-1; Meals=231]: Waiting for a nice seat...
12:05:43.502 [Philosopher-3; Meals=240]: Picked up fork (Fork-4 from Chair-4)
12:05:43.508 [Hungry-Philosopher-1; Meals=231]: Found a nice seat (Chair-1)
12:05:43.511 [Philosopher-3; Meals=240]: Picked up fork (Fork-4 from Chair-4)
12:05:43.516 [Hungry-Philosopher-1; Meals=231]: Waiting for 2 forks...
12:05:43.520 [Philosopher-3; Meals=240]: Found 2 forks! :D
12:05:43.526 [Hungry-Philosopher-1; Meals=231]: Picked up fork (Fork-1 from Chair-1)
12:05:43.529 [Philosopher-3; Meals=241]: Eating for 1 ms
12:05:43.535 [Hungry-Philosopher-1; Meals=231]: Release my fork (Fork-1 from Chair-1)
12:05:43.540 [Philosopher-3; Meals=241]: Release my fork (Fork-3 from Chair-3)
12:05:43.548 [Philosopher-3; Meals=241]: Release my fork (Fork-4 from Chair-4)
12:05:43.556 [Philosopher-3; Meals=241]: Stand up from seat (Chair-4)
12:05:43.565 [Philosopher-3; Meals=241]: Mediating for 5 ms
12:05:43.576 [Philosopher-3; Meals=241]: Waiting for a nice seat...
12:05:43.583 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.589 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.598 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.606 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.613 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.619 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.626 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.632 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.639 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.645 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.651 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.655 [Philosopher-2; Meals=239]: Picked up fork (Fork-2 from Chair-2)
12:05:43.658 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.662 [Philosopher-2; Meals=239]: Picked up fork (Fork-2 from Chair-2)
12:05:43.665 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.670 [Philosopher-2; Meals=239]: Found 2 forks! :D
12:05:43.675 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.678 [Philosopher-2; Meals=240]: Eating for 1 ms
12:05:43.682 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.686 [Philosopher-2; Meals=240]: Release my fork (Fork-2 from Chair-2)
12:05:43.689 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.692 [Philosopher-2; Meals=240]: Release my fork (Fork-1 from Chair-1)
12:05:43.695 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.699 [Philosopher-2; Meals=240]: Stand up from seat (Chair-2)
12:05:43.703 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.707 [Philosopher-2; Meals=240]: Mediating for 5 ms
12:05:43.712 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.718 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.720 [Philosopher-2; Meals=240]: Sleeping for 10 ms
12:05:43.726 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.734 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.737 [Philosopher-2; Meals=240]: Waiting for a nice seat...
12:05:43.744 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.747 [Philosopher-2; Meals=240]: Found a nice seat (Chair-2)
12:05:43.752 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.754 [Philosopher-2; Meals=240]: Waiting for 2 forks...
12:05:43.760 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.761 [Philosopher-2; Meals=240]: Picked up fork (Fork-2 from Chair-2)
12:05:43.762 [Philosopher-4; Meals=238]: Picked up fork (Fork-3 from Chair-3)
12:05:43.768 [Philosopher-2; Meals=240]: Picked up fork (Fork-2 from Chair-2)
12:05:43.768 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.772 [Philosopher-4; Meals=238]: Release my fork (Fork-3 from Chair-3)
12:05:43.777 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.778 [Philosopher-2; Meals=240]: Found 2 forks! :D
12:05:43.786 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.787 [Philosopher-2; Meals=241]: Eating for 1 ms
12:05:43.798 [Philosopher-2; Meals=241]: Release my fork (Fork-2 from Chair-2)
12:05:43.798 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.806 [Philosopher-2; Meals=241]: Release my fork (Fork-1 from Chair-1)
12:05:43.806 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.815 [Philosopher-2; Meals=241]: Stand up from seat (Chair-2)
12:05:43.815 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.823 [Philosopher-2; Meals=241]: Mediating for 5 ms
12:05:43.823 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.830 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.835 [Philosopher-2; Meals=241]: Waiting for a nice seat...
12:05:43.837 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.842 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.843 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.850 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.851 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.857 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.857 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.865 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.865 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.874 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.874 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.881 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.881 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.888 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.888 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.897 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.897 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.902 [Hungry-Philosopher-1; Meals=231]: Picked up fork (Fork-1 from Chair-1)
12:05:43.905 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.905 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.912 [Hungry-Philosopher-1; Meals=231]: Picked up fork (Fork-1 from Chair-1)
12:05:43.912 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.914 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.918 [Philosopher-4; Meals=238]: Picked up fork (Fork-3 from Chair-3)
12:05:43.922 [Hungry-Philosopher-1; Meals=231]: Found 2 forks! :D
12:05:43.922 [Philosopher-2; Meals=241]: I'm banned for 0 ms :'(
12:05:43.922 [Philosopher-3; Meals=241]: I'm banned for 0 ms :'(
12:05:43.929 [Philosopher-4; Meals=238]: Picked up fork (Fork-3 from Chair-3)
12:05:43.931 [Hungry-Philosopher-1; Meals=232]: Eating for 1 ms
12:05:43.932 [Philosopher-2; Meals=241]: Found a nice seat (Chair-2)
12:05:43.933 [Philosopher-3; Meals=241]: Found a nice seat (Chair-4)
12:05:43.939 [Philosopher-4; Meals=238]: Found 2 forks! :D
12:05:43.941 [Hungry-Philosopher-1; Meals=232]: Release my fork (Fork-4 from Chair-4)
12:05:43.941 [Philosopher-2; Meals=241]: Waiting for 2 forks...
12:05:43.944 [Philosopher-3; Meals=241]: Waiting for 2 forks...
12:05:43.950 [Philosopher-4; Meals=239]: Eating for 1 ms
12:05:43.951 [Hungry-Philosopher-1; Meals=232]: Release my fork (Fork-1 from Chair-1)
12:05:43.955 [Philosopher-3; Meals=241]: Picked up fork (Fork-4 from Chair-4)
12:05:43.960 [Hungry-Philosopher-1; Meals=232]: Stand up from seat (Chair-1)
12:05:43.961 [Philosopher-4; Meals=239]: Release my fork (Fork-3 from Chair-3)
12:05:43.963 [Philosopher-3; Meals=241]: Release my fork (Fork-4 from Chair-4)
12:05:43.968 [Philosopher-4; Meals=239]: Release my fork (Fork-2 from Chair-2)
12:05:43.969 [Hungry-Philosopher-1; Meals=232]: Mediating for 2 ms
12:05:43.977 [Philosopher-4; Meals=239]: Stand up from seat (Chair-3)
12:05:43.978 [Hungry-Philosopher-1; Meals=232]: Waiting for a nice seat...
12:05:43.984 [Philosopher-4; Meals=239]: Mediating for 5 ms
12:05:43.985 [Hungry-Philosopher-1; Meals=232]: Found a nice seat (Chair-1)
12:05:43.991 [Hungry-Philosopher-1; Meals=232]: Waiting for 2 forks...
12:05:43.996 [Philosopher-4; Meals=239]: Waiting for a nice seat...
12:05:43.998 [Hungry-Philosopher-1; Meals=232]: Picked up fork (Fork-1 from Chair-1)
12:05:44.004 [Hungry-Philosopher-1; Meals=232]: Picked up fork (Fork-1 from Chair-1)
12:05:44.004 [Philosopher-4; Meals=239]: Found a nice seat (Chair-3)
12:05:44.011 [Hungry-Philosopher-1; Meals=232]: Found 2 forks! :D
12:05:44.011 [Philosopher-4; Meals=239]: Waiting for 2 forks...
12:05:44.020 [Hungry-Philosopher-1; Meals=233]: Eating for 1 ms
12:05:44.020 [Philosopher-4; Meals=239]: Picked up fork (Fork-3 from Chair-3)
12:05:44.027 [Philosopher-4; Meals=239]: Picked up fork (Fork-3 from Chair-3)
12:05:44.028 [Hungry-Philosopher-1; Meals=233]: Release my fork (Fork-4 from Chair-4)
12:05:44.036 [Hungry-Philosopher-1; Meals=233]: Release my fork (Fork-1 from Chair-1)
12:05:44.036 [Philosopher-4; Meals=239]: Found 2 forks! :D
12:05:44.043 [Hungry-Philosopher-1; Meals=233]: Stand up from seat (Chair-1)
12:05:44.043 [Philosopher-4; Meals=240]: Eating for 1 ms
12:05:44.050 [Hungry-Philosopher-1; Meals=233]: Mediating for 2 ms
12:05:44.051 [Philosopher-4; Meals=240]: Release my fork (Fork-3 from Chair-3)
12:05:44.057 [Philosopher-4; Meals=240]: Release my fork (Fork-2 from Chair-2)
12:05:44.059 [Hungry-Philosopher-1; Meals=233]: Waiting for a nice seat...
12:05:44.064 [Philosopher-4; Meals=240]: Stand up from seat (Chair-3)
12:05:44.066 [Hungry-Philosopher-1; Meals=233]: Found a nice seat (Chair-1)
12:05:44.072 [Philosopher-4; Meals=240]: Mediating for 5 ms
12:05:44.073 [Hungry-Philosopher-1; Meals=233]: Waiting for 2 forks...
12:05:44.080 [Hungry-Philosopher-1; Meals=233]: Picked up fork (Fork-1 from Chair-1)
12:05:44.084 [Philosopher-4; Meals=240]: Sleeping for 10 ms
12:05:44.087 [Hungry-Philosopher-1; Meals=233]: Picked up fork (Fork-1 from Chair-1)
12:05:44.094 [Hungry-Philosopher-1; Meals=233]: Found 2 forks! :D
12:05:44.101 [Hungry-Philosopher-1; Meals=234]: Eating for 1 ms
12:05:44.103 [Philosopher-4; Meals=240]: Waiting for a nice seat...
12:05:44.109 [Hungry-Philosopher-1; Meals=234]: Release my fork (Fork-4 from Chair-4)
12:05:44.110 [Philosopher-4; Meals=240]: Found a nice seat (Chair-3)
12:05:44.116 [Hungry-Philosopher-1; Meals=234]: Release my fork (Fork-1 from Chair-1)
12:05:44.118 [Philosopher-4; Meals=240]: Waiting for 2 forks...
12:05:44.126 [Hungry-Philosopher-1; Meals=234]: Stand up from seat (Chair-1)
12:05:44.126 [Philosopher-4; Meals=240]: Picked up fork (Fork-3 from Chair-3)
12:05:44.133 [Hungry-Philosopher-1; Meals=234]: Mediating for 2 ms
12:05:44.133 [Philosopher-4; Meals=240]: Picked up fork (Fork-3 from Chair-3)
12:05:44.141 [Philosopher-4; Meals=240]: Found 2 forks! :D
12:05:44.143 [Hungry-Philosopher-1; Meals=234]: Sleeping for 10 ms
12:05:44.144 [Philosopher-3; Meals=241]: Picked up fork (Fork-4 from Chair-4)
12:05:44.149 [Philosopher-4; Meals=241]: Eating for 1 ms
12:05:44.153 [Philosopher-3; Meals=241]: Release my fork (Fork-4 from Chair-4)
12:05:44.157 [Philosopher-4; Meals=241]: Release my fork (Fork-3 from Chair-3)
12:05:44.163 [Hungry-Philosopher-1; Meals=234]: Waiting for a nice seat...
12:05:44.164 [Philosopher-4; Meals=241]: Release my fork (Fork-2 from Chair-2)
12:05:44.170 [Hungry-Philosopher-1; Meals=234]: Found a nice seat (Chair-1)
12:05:44.171 [Philosopher-4; Meals=241]: Stand up from seat (Chair-3)
12:05:44.177 [Hungry-Philosopher-1; Meals=234]: Waiting for 2 forks...
12:05:44.177 [Philosopher-4; Meals=241]: Mediating for 5 ms
12:05:44.184 [Hungry-Philosopher-1; Meals=234]: Picked up fork (Fork-1 from Chair-1)
12:05:44.188 [Philosopher-4; Meals=241]: Waiting for a nice seat...
12:05:44.190 [Hungry-Philosopher-1; Meals=234]: Picked up fork (Fork-1 from Chair-1)
12:05:44.195 [Philosopher-4; Meals=241]: Found a nice seat (Chair-3)
12:05:44.196 [Hungry-Philosopher-1; Meals=234]: Found 2 forks! :D
12:05:44.204 [Philosopher-2; Meals=241]: Picked up fork (Fork-2 from Chair-2)
12:05:44.204 [Philosopher-4; Meals=241]: Waiting for 2 forks...
12:05:44.205 [Hungry-Philosopher-1; Meals=235]: Eating for 1 ms
12:05:44.211 [Philosopher-4; Meals=241]: Picked up fork (Fork-3 from Chair-3)
12:05:44.214 [Philosopher-2; Meals=241]: Release my fork (Fork-2 from Chair-2)
12:05:44.215 [Hungry-Philosopher-1; Meals=235]: Release my fork (Fork-4 from Chair-4)
12:05:44.220 [Philosopher-4; Meals=241]: Release my fork (Fork-3 from Chair-3)
12:05:44.221 [Hungry-Philosopher-1; Meals=235]: Release my fork (Fork-1 from Chair-1)
12:05:44.229 [Hungry-Philosopher-1; Meals=235]: Stand up from seat (Chair-1)
12:05:44.235 [Hungry-Philosopher-1; Meals=235]: Mediating for 2 ms
12:05:44.243 [Hungry-Philosopher-1; Meals=235]: Waiting for a nice seat...
12:05:44.249 [Hungry-Philosopher-1; Meals=235]: Found a nice seat (Chair-1)
12:05:44.255 [Hungry-Philosopher-1; Meals=235]: Waiting for 2 forks...
12:05:44.265 [Hungry-Philosopher-1; Meals=235]: Picked up fork (Fork-1 from Chair-1)
12:05:44.271 [Hungry-Philosopher-1; Meals=235]: Picked up fork (Fork-1 from Chair-1)
12:05:44.278 [Hungry-Philosopher-1; Meals=235]: Found 2 forks! :D
12:05:44.284 [Hungry-Philosopher-1; Meals=236]: Eating for 1 ms
12:05:44.292 [Hungry-Philosopher-1; Meals=236]: Release my fork (Fork-4 from Chair-4)
12:05:44.299 [Hungry-Philosopher-1; Meals=236]: Release my fork (Fork-1 from Chair-1)
12:05:44.306 [Hungry-Philosopher-1; Meals=236]: Stand up from seat (Chair-1)
12:05:44.314 [Hungry-Philosopher-1; Meals=236]: Mediating for 2 ms
12:05:44.323 [Hungry-Philosopher-1; Meals=236]: Waiting for a nice seat...
12:05:44.331 [Hungry-Philosopher-1; Meals=236]: Found a nice seat (Chair-1)
12:05:44.338 [Hungry-Philosopher-1; Meals=236]: Waiting for 2 forks...
12:05:44.338 [Philosopher-4; Meals=241]: Picked up fork (Fork-3 from Chair-3)
12:05:44.345 [Philosopher-4; Meals=241]: Picked up fork (Fork-3 from Chair-3)
12:05:44.346 [Hungry-Philosopher-1; Meals=236]: Picked up fork (Fork-1 from Chair-1)
12:05:44.354 [Philosopher-4; Meals=241]: Found 2 forks! :D
12:05:44.355 [Hungry-Philosopher-1; Meals=236]: Picked up fork (Fork-1 from Chair-1)
12:05:44.362 [Hungry-Philosopher-1; Meals=236]: Found 2 forks! :D
12:05:44.364 [Philosopher-4; Meals=242]: Eating for 1 ms
12:05:44.371 [Hungry-Philosopher-1; Meals=237]: Eating for 1 ms
12:05:44.373 [Philosopher-4; Meals=242]: Release my fork (Fork-3 from Chair-3)
12:05:44.380 [Hungry-Philosopher-1; Meals=237]: Release my fork (Fork-4 from Chair-4)
12:05:44.381 [Philosopher-4; Meals=242]: Release my fork (Fork-2 from Chair-2)
12:05:44.389 [Hungry-Philosopher-1; Meals=237]: Release my fork (Fork-1 from Chair-1)
12:05:44.389 [Philosopher-4; Meals=242]: Stand up from seat (Chair-3)
12:05:44.395 [Philosopher-4; Meals=242]: Mediating for 5 ms
12:05:44.398 [Hungry-Philosopher-1; Meals=237]: Stand up from seat (Chair-1)
12:05:44.407 [Hungry-Philosopher-1; Meals=237]: Mediating for 2 ms
12:05:44.409 [Philosopher-4; Meals=242]: Waiting for a nice seat...
12:05:44.416 [Philosopher-4; Meals=242]: Found a nice seat (Chair-1)
12:05:44.418 [Hungry-Philosopher-1; Meals=237]: Waiting for a nice seat...
12:05:44.425 [Hungry-Philosopher-1; Meals=237]: Found a nice seat (Chair-3)
12:05:44.425 [Philosopher-4; Meals=242]: Waiting for 2 forks...
12:05:44.435 [Hungry-Philosopher-1; Meals=237]: Waiting for 2 forks...
12:05:44.435 [Philosopher-4; Meals=242]: Picked up fork (Fork-1 from Chair-1)
12:05:44.445 [Hungry-Philosopher-1; Meals=237]: Picked up fork (Fork-3 from Chair-3)
12:05:44.445 [Philosopher-4; Meals=242]: Picked up fork (Fork-1 from Chair-1)
12:05:44.455 [Hungry-Philosopher-1; Meals=237]: Picked up fork (Fork-3 from Chair-3)
12:05:44.455 [Philosopher-4; Meals=242]: Found 2 forks! :D
12:05:44.463 [Hungry-Philosopher-1; Meals=237]: Found 2 forks! :D
12:05:44.463 [Philosopher-4; Meals=243]: Eating for 1 ms
12:05:44.471 [Hungry-Philosopher-1; Meals=238]: Eating for 1 ms
12:05:44.474 [Philosopher-4; Meals=243]: Release my fork (Fork-4 from Chair-4)
12:05:44.480 [Philosopher-4; Meals=243]: Release my fork (Fork-1 from Chair-1)
12:05:44.481 [Hungry-Philosopher-1; Meals=238]: Release my fork (Fork-3 from Chair-3)
12:05:44.487 [Philosopher-4; Meals=243]: Stand up from seat (Chair-1)
12:05:44.491 [Hungry-Philosopher-1; Meals=238]: Release my fork (Fork-2 from Chair-2)
12:05:44.495 [Philosopher-4; Meals=243]: Mediating for 5 ms
12:05:44.500 [Hungry-Philosopher-1; Meals=238]: Stand up from seat (Chair-3)
12:05:44.504 [Philosopher-3; Meals=241]: Picked up fork (Fork-4 from Chair-4)
12:05:44.508 [Philosopher-4; Meals=243]: Sleeping for 10 ms
12:05:44.509 [Hungry-Philosopher-1; Meals=238]: Mediating for 2 ms
12:05:44.513 [Philosopher-3; Meals=241]: Picked up fork (Fork-4 from Chair-4)
12:05:44.520 [Hungry-Philosopher-1; Meals=238]: Waiting for a nice seat...
12:05:44.522 [Philosopher-3; Meals=241]: Found 2 forks! :D
