11:29:59.257 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:30:51.472 [Hungry-Philosopher-5; Meals=352]: Waiting for 2 forks...
11:30:51.476 [Hungry-Philosopher-4; Meals=347]: Waiting for a nice seat...
11:30:51.481 [Hungry-Philosopher-3; Meals=358]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.492 [Hungry-Philosopher-3; Meals=358]: Stand up from seat (Chair-2)
11:30:51.492 [Hungry-Philosopher-5; Meals=352]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.499 [Hungry-Philosopher-5; Meals=353]: Eating for 1 ms
11:30:51.500 [Hungry-Philosopher-1; Meals=354]: Found a nice seat (Chair-2)
11:30:51.500 [Hungry-Philosopher-3; Meals=358]: Mediating for 5 ms
11:30:51.510 [Hungry-Philosopher-1; Meals=354]: Waiting for 2 forks...
11:30:51.510 [Hungry-Philosopher-5; Meals=353]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.515 [Hungry-Philosopher-3; Meals=358]: Waiting for a nice seat...
11:30:51.519 [Hungry-Philosopher-1; Meals=354]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.519 [Hungry-Philosopher-5; Meals=353]: Stand up from seat (Chair-1)
11:30:51.527 [Hungry-Philosopher-3; Meals=358]: I'm banned for 5 ms :'(
11:30:51.528 [Hungry-Philosopher-1; Meals=355]: Eating for 1 ms
11:30:51.529 [Hungry-Philosopher-5; Meals=353]: Mediating for 5 ms
11:30:51.530 [Hungry-Philosopher-2; Meals=354]: Found a nice seat (Chair-1)
11:30:51.542 [Hungry-Philosopher-1; Meals=355]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.546 [Hungry-Philosopher-2; Meals=354]: Waiting for 2 forks...
11:30:51.546 [Hungry-Philosopher-5; Meals=353]: Waiting for a nice seat...
11:30:51.551 [Hungry-Philosopher-3; Meals=358]: I'm banned for 5 ms :'(
11:30:51.552 [Hungry-Philosopher-1; Meals=355]: Stand up from seat (Chair-2)
11:30:51.556 [Hungry-Philosopher-2; Meals=354]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.564 [Hungry-Philosopher-1; Meals=355]: Mediating for 5 ms
11:30:51.564 [Hungry-Philosopher-5; Meals=353]: Found a nice seat (Chair-2)
11:30:51.565 [Hungry-Philosopher-2; Meals=355]: Eating for 1 ms
11:30:51.570 [Hungry-Philosopher-3; Meals=358]: I'm banned for 5 ms :'(
11:30:51.574 [Hungry-Philosopher-5; Meals=353]: Waiting for 2 forks...
11:30:51.575 [Hungry-Philosopher-2; Meals=355]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.579 [Hungry-Philosopher-1; Meals=355]: Waiting for a nice seat...
11:30:51.585 [Hungry-Philosopher-2; Meals=355]: Stand up from seat (Chair-1)
11:30:51.585 [Hungry-Philosopher-5; Meals=353]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.593 [Hungry-Philosopher-3; Meals=358]: I'm banned for 5 ms :'(
11:30:51.594 [Hungry-Philosopher-2; Meals=355]: Mediating for 5 ms
11:30:51.595 [Hungry-Philosopher-5; Meals=354]: Eating for 1 ms
11:30:51.596 [Hungry-Philosopher-4; Meals=347]: Found a nice seat (Chair-1)
11:30:51.605 [Hungry-Philosopher-5; Meals=354]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.608 [Hungry-Philosopher-2; Meals=355]: Waiting for a nice seat...
11:30:51.612 [Hungry-Philosopher-4; Meals=347]: Waiting for 2 forks...
11:30:51.614 [Hungry-Philosopher-3; Meals=358]: I'm banned for 5 ms :'(
11:30:51.615 [Hungry-Philosopher-5; Meals=354]: Stand up from seat (Chair-2)
11:30:51.623 [Hungry-Philosopher-4; Meals=347]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.628 [Hungry-Philosopher-5; Meals=354]: Mediating for 5 ms
11:30:51.629 [Hungry-Philosopher-1; Meals=355]: Found a nice seat (Chair-2)
11:30:51.633 [Hungry-Philosopher-4; Meals=348]: Eating for 1 ms
11:30:51.638 [Hungry-Philosopher-3; Meals=358]: I'm banned for 5 ms :'(
11:30:51.640 [Hungry-Philosopher-1; Meals=355]: Waiting for 2 forks...
11:30:51.644 [Hungry-Philosopher-5; Meals=354]: Sleeping for 10 ms
11:30:51.645 [Hungry-Philosopher-4; Meals=348]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.657 [Hungry-Philosopher-1; Meals=355]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.657 [Hungry-Philosopher-4; Meals=348]: Stand up from seat (Chair-1)
11:30:51.665 [Hungry-Philosopher-1; Meals=356]: Eating for 1 ms
11:30:51.665 [Hungry-Philosopher-4; Meals=348]: Mediating for 5 ms
11:30:51.665 [Hungry-Philosopher-5; Meals=354]: Waiting for a nice seat...
11:30:51.666 [Hungry-Philosopher-2; Meals=355]: Found a nice seat (Chair-1)
11:30:51.678 [Hungry-Philosopher-1; Meals=356]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.678 [Hungry-Philosopher-2; Meals=355]: Waiting for 2 forks...
11:30:51.680 [Hungry-Philosopher-4; Meals=348]: Sleeping for 10 ms
11:30:51.688 [Hungry-Philosopher-1; Meals=356]: Stand up from seat (Chair-2)
11:30:51.688 [Hungry-Philosopher-2; Meals=355]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.697 [Hungry-Philosopher-1; Meals=356]: Mediating for 5 ms
11:30:51.697 [Hungry-Philosopher-2; Meals=356]: Eating for 1 ms
11:30:51.697 [Hungry-Philosopher-5; Meals=354]: Found a nice seat (Chair-2)
11:30:51.706 [Hungry-Philosopher-4; Meals=348]: Waiting for a nice seat...
11:30:51.706 [Hungry-Philosopher-5; Meals=354]: Waiting for 2 forks...
11:30:51.707 [Hungry-Philosopher-2; Meals=356]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.712 [Hungry-Philosopher-1; Meals=356]: Waiting for a nice seat...
11:30:51.716 [Hungry-Philosopher-2; Meals=356]: Stand up from seat (Chair-1)
11:30:51.717 [Hungry-Philosopher-5; Meals=354]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.726 [Hungry-Philosopher-1; Meals=356]: Found a nice seat (Chair-1)
11:30:51.726 [Hungry-Philosopher-2; Meals=356]: Mediating for 5 ms
11:30:51.726 [Hungry-Philosopher-5; Meals=355]: Eating for 1 ms
11:30:51.735 [Hungry-Philosopher-1; Meals=356]: Waiting for 2 forks...
11:30:51.736 [Hungry-Philosopher-5; Meals=355]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.740 [Hungry-Philosopher-2; Meals=356]: Waiting for a nice seat...
11:30:51.744 [Hungry-Philosopher-5; Meals=355]: Stand up from seat (Chair-2)
11:30:51.747 [Hungry-Philosopher-1; Meals=356]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.753 [Hungry-Philosopher-5; Meals=355]: Mediating for 5 ms
11:30:51.755 [Hungry-Philosopher-3; Meals=358]: Found a nice seat (Chair-2)
11:30:51.756 [Hungry-Philosopher-1; Meals=357]: Eating for 1 ms
11:30:51.764 [Hungry-Philosopher-3; Meals=358]: Waiting for 2 forks...
11:30:51.766 [Hungry-Philosopher-1; Meals=357]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.768 [Hungry-Philosopher-5; Meals=355]: Waiting for a nice seat...
11:30:51.775 [Hungry-Philosopher-1; Meals=357]: Stand up from seat (Chair-1)
11:30:51.775 [Hungry-Philosopher-3; Meals=358]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.784 [Hungry-Philosopher-1; Meals=357]: Mediating for 5 ms
11:30:51.784 [Hungry-Philosopher-3; Meals=359]: Eating for 1 ms
11:30:51.785 [Hungry-Philosopher-4; Meals=348]: Found a nice seat (Chair-1)
11:30:51.803 [Hungry-Philosopher-4; Meals=348]: Waiting for 2 forks...
11:30:51.804 [Hungry-Philosopher-3; Meals=359]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.807 [Hungry-Philosopher-1; Meals=357]: Sleeping for 10 ms
11:30:51.822 [Hungry-Philosopher-3; Meals=359]: Stand up from seat (Chair-2)
11:30:51.822 [Hungry-Philosopher-4; Meals=348]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.831 [Hungry-Philosopher-3; Meals=359]: Mediating for 5 ms
11:30:51.831 [Hungry-Philosopher-4; Meals=349]: Eating for 1 ms
11:30:51.832 [Hungry-Philosopher-1; Meals=357]: Waiting for a nice seat...
11:30:51.833 [Hungry-Philosopher-5; Meals=355]: Found a nice seat (Chair-2)
11:30:51.842 [Hungry-Philosopher-4; Meals=349]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.846 [Hungry-Philosopher-3; Meals=359]: Waiting for a nice seat...
11:30:51.849 [Hungry-Philosopher-5; Meals=355]: Waiting for 2 forks...
11:30:51.852 [Hungry-Philosopher-4; Meals=349]: Stand up from seat (Chair-1)
11:30:51.858 [Hungry-Philosopher-5; Meals=355]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.860 [Hungry-Philosopher-4; Meals=349]: Mediating for 5 ms
11:30:51.861 [Hungry-Philosopher-2; Meals=356]: Found a nice seat (Chair-1)
11:30:51.865 [Hungry-Philosopher-5; Meals=356]: Eating for 1 ms
11:30:51.870 [Hungry-Philosopher-2; Meals=356]: Waiting for 2 forks...
11:30:51.874 [Hungry-Philosopher-4; Meals=349]: Waiting for a nice seat...
11:30:51.875 [Hungry-Philosopher-5; Meals=356]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.888 [Hungry-Philosopher-2; Meals=356]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.888 [Hungry-Philosopher-5; Meals=356]: Stand up from seat (Chair-2)
11:30:51.895 [Hungry-Philosopher-2; Meals=357]: Eating for 1 ms
11:30:51.896 [Hungry-Philosopher-5; Meals=356]: Mediating for 5 ms
11:30:51.898 [Hungry-Philosopher-4; Meals=349]: Found a nice seat (Chair-2)
11:30:51.905 [Hungry-Philosopher-4; Meals=349]: Waiting for 2 forks...
11:30:51.906 [Hungry-Philosopher-2; Meals=357]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.909 [Hungry-Philosopher-5; Meals=356]: Waiting for a nice seat...
11:30:51.914 [Hungry-Philosopher-2; Meals=357]: Stand up from seat (Chair-1)
11:30:51.914 [Hungry-Philosopher-4; Meals=349]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.922 [Hungry-Philosopher-2; Meals=357]: Mediating for 5 ms
11:30:51.922 [Hungry-Philosopher-4; Meals=350]: Eating for 1 ms
11:30:51.923 [Hungry-Philosopher-5; Meals=356]: Found a nice seat (Chair-1)
11:30:51.930 [Hungry-Philosopher-4; Meals=350]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.932 [Hungry-Philosopher-5; Meals=356]: Waiting for 2 forks...
11:30:51.935 [Hungry-Philosopher-2; Meals=357]: Sleeping for 10 ms
11:30:51.937 [Hungry-Philosopher-4; Meals=350]: Stand up from seat (Chair-2)
11:30:51.940 [Hungry-Philosopher-5; Meals=356]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:51.944 [Hungry-Philosopher-4; Meals=350]: Mediating for 5 ms
11:30:51.945 [Hungry-Philosopher-3; Meals=359]: Found a nice seat (Chair-2)
11:30:51.950 [Hungry-Philosopher-5; Meals=357]: Eating for 1 ms
11:30:51.954 [Hungry-Philosopher-2; Meals=357]: Waiting for a nice seat...
11:30:51.954 [Hungry-Philosopher-3; Meals=359]: Waiting for 2 forks...
11:30:51.958 [Hungry-Philosopher-4; Meals=350]: Waiting for a nice seat...
11:30:51.960 [Hungry-Philosopher-5; Meals=357]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:51.969 [Hungry-Philosopher-3; Meals=359]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:51.969 [Hungry-Philosopher-5; Meals=357]: Stand up from seat (Chair-1)
11:30:51.978 [Hungry-Philosopher-3; Meals=360]: Eating for 1 ms
11:30:51.978 [Hungry-Philosopher-5; Meals=357]: Mediating for 5 ms
11:30:51.980 [Hungry-Philosopher-2; Meals=357]: Found a nice seat (Chair-1)
11:30:51.986 [Hungry-Philosopher-3; Meals=360]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:51.988 [Hungry-Philosopher-2; Meals=357]: Waiting for 2 forks...
11:30:51.991 [Hungry-Philosopher-5; Meals=357]: Sleeping for 10 ms
11:30:51.995 [Hungry-Philosopher-3; Meals=360]: Stand up from seat (Chair-2)
11:30:51.998 [Hungry-Philosopher-2; Meals=357]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:52.004 [Hungry-Philosopher-3; Meals=360]: Mediating for 5 ms
11:30:52.005 [Hungry-Philosopher-2; Meals=358]: Eating for 1 ms
11:30:52.006 [Hungry-Philosopher-1; Meals=357]: Found a nice seat (Chair-2)
11:30:52.008 [Hungry-Philosopher-5; Meals=357]: Waiting for a nice seat...
11:30:52.015 [Hungry-Philosopher-1; Meals=357]: Waiting for 2 forks...
11:30:52.015 [Hungry-Philosopher-2; Meals=358]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:52.019 [Hungry-Philosopher-3; Meals=360]: Sleeping for 10 ms
11:30:52.022 [Hungry-Philosopher-2; Meals=358]: Stand up from seat (Chair-1)
11:30:52.023 [Hungry-Philosopher-1; Meals=357]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:52.029 [Hungry-Philosopher-2; Meals=358]: Mediating for 5 ms
11:30:52.030 [Hungry-Philosopher-1; Meals=358]: Eating for 1 ms
11:30:52.031 [Hungry-Philosopher-5; Meals=357]: Found a nice seat (Chair-1)
11:30:52.037 [Hungry-Philosopher-3; Meals=360]: Waiting for a nice seat...
11:30:52.037 [Hungry-Philosopher-5; Meals=357]: Waiting for 2 forks...
11:30:52.039 [Hungry-Philosopher-1; Meals=358]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:52.043 [Hungry-Philosopher-2; Meals=358]: Waiting for a nice seat...
11:30:52.047 [Hungry-Philosopher-1; Meals=358]: Stand up from seat (Chair-2)
11:30:52.047 [Hungry-Philosopher-5; Meals=357]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:52.054 [Hungry-Philosopher-1; Meals=358]: Mediating for 5 ms
11:30:52.054 [Hungry-Philosopher-2; Meals=358]: Found a nice seat (Chair-2)
11:30:52.057 [Hungry-Philosopher-5; Meals=358]: Eating for 1 ms
11:30:52.061 [Hungry-Philosopher-2; Meals=358]: Waiting for 2 forks...
11:30:52.067 [Hungry-Philosopher-5; Meals=358]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:52.068 [Hungry-Philosopher-1; Meals=358]: Waiting for a nice seat...
11:30:52.075 [Hungry-Philosopher-2; Meals=358]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:52.075 [Hungry-Philosopher-5; Meals=358]: Stand up from seat (Chair-1)
11:30:52.083 [Hungry-Philosopher-2; Meals=359]: Eating for 1 ms
11:30:52.083 [Hungry-Philosopher-5; Meals=358]: Mediating for 5 ms
11:30:52.084 [Hungry-Philosopher-1; Meals=358]: Found a nice seat (Chair-1)
11:30:52.091 [Hungry-Philosopher-2; Meals=359]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:52.092 [Hungry-Philosopher-1; Meals=358]: Waiting for 2 forks...
11:30:52.095 [Hungry-Philosopher-5; Meals=358]: Waiting for a nice seat...
11:30:52.098 [Hungry-Philosopher-2; Meals=359]: Stand up from seat (Chair-2)
11:30:52.101 [Hungry-Philosopher-1; Meals=358]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:52.106 [Hungry-Philosopher-2; Meals=359]: Mediating for 5 ms
11:30:52.106 [Hungry-Philosopher-5; Meals=358]: Found a nice seat (Chair-2)
11:30:52.110 [Hungry-Philosopher-1; Meals=359]: Eating for 1 ms
11:30:52.113 [Hungry-Philosopher-5; Meals=358]: Waiting for 2 forks...
11:30:52.119 [Hungry-Philosopher-1; Meals=359]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:52.120 [Hungry-Philosopher-2; Meals=359]: Waiting for a nice seat...
11:30:52.126 [Hungry-Philosopher-1; Meals=359]: Stand up from seat (Chair-1)
11:30:52.126 [Hungry-Philosopher-5; Meals=358]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:52.132 [Hungry-Philosopher-1; Meals=359]: Mediating for 5 ms
11:30:52.132 [Hungry-Philosopher-5; Meals=359]: Eating for 1 ms
11:30:52.134 [Hungry-Philosopher-3; Meals=360]: Found a nice seat (Chair-1)
11:30:52.141 [Hungry-Philosopher-5; Meals=359]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:52.142 [Hungry-Philosopher-3; Meals=360]: Waiting for 2 forks...
11:30:52.145 [Hungry-Philosopher-1; Meals=359]: Waiting for a nice seat...
11:30:52.149 [Hungry-Philosopher-3; Meals=360]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:52.149 [Hungry-Philosopher-5; Meals=359]: Stand up from seat (Chair-2)
11:30:52.156 [Hungry-Philosopher-3; Meals=361]: Eating for 1 ms
11:30:52.157 [Hungry-Philosopher-5; Meals=359]: Mediating for 5 ms
11:30:52.158 [Hungry-Philosopher-1; Meals=359]: Found a nice seat (Chair-2)
11:30:52.164 [Hungry-Philosopher-3; Meals=361]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:52.167 [Hungry-Philosopher-1; Meals=359]: Waiting for 2 forks...
11:30:52.170 [Hungry-Philosopher-3; Meals=361]: Stand up from seat (Chair-1)
11:30:52.171 [Hungry-Philosopher-5; Meals=359]: Waiting for a nice seat...
11:30:52.174 [Hungry-Philosopher-1; Meals=359]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:52.179 [Hungry-Philosopher-3; Meals=361]: Mediating for 5 ms
11:30:52.180 [Hungry-Philosopher-2; Meals=359]: Found a nice seat (Chair-1)
11:30:52.183 [Hungry-Philosopher-1; Meals=360]: Eating for 1 ms
11:30:52.187 [Hungry-Philosopher-2; Meals=359]: Waiting for 2 forks...
11:30:52.191 [Hungry-Philosopher-3; Meals=361]: Waiting for a nice seat...
11:30:52.192 [Hungry-Philosopher-1; Meals=360]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:52.200 [Hungry-Philosopher-1; Meals=360]: Stand up from seat (Chair-2)
11:30:52.200 [Hungry-Philosopher-2; Meals=359]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:52.202 [Hungry-Philosopher-3; Meals=361]: I'm banned for 5 ms :'(
11:30:52.208 [Hungry-Philosopher-2; Meals=360]: Eating for 1 ms
11:30:52.209 [Hungry-Philosopher-1; Meals=360]: Mediating for 5 ms
11:30:52.210 [Hungry-Philosopher-5; Meals=359]: Found a nice seat (Chair-2)
11:30:52.219 [Hungry-Philosopher-3; Meals=361]: I'm banned for 5 ms :'(
11:30:52.219 [Hungry-Philosopher-5; Meals=359]: Waiting for 2 forks...
11:30:52.221 [Hungry-Philosopher-2; Meals=360]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:52.225 [Hungry-Philosopher-1; Meals=360]: Sleeping for 10 ms
11:30:52.238 [Hungry-Philosopher-2; Meals=360]: Stand up from seat (Chair-1)
11:30:52.238 [Hungry-Philosopher-5; Meals=359]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:52.240 [Hungry-Philosopher-3; Meals=361]: I'm banned for 5 ms :'(
11:30:52.248 [Hungry-Philosopher-2; Meals=360]: Mediating for 5 ms
11:30:52.250 [Hungry-Philosopher-4; Meals=350]: Found a nice seat (Chair-1)
11:30:52.262 [Hungry-Philosopher-5; Meals=360]: Eating for 1 ms
11:30:52.267 [Hungry-Philosopher-4; Meals=350]: Waiting for 2 forks...
11:30:52.270 [Hungry-Philosopher-1; Meals=360]: Waiting for a nice seat...
11:30:52.278 [Hungry-Philosopher-2; Meals=360]: Sleeping for 10 ms
11:30:52.278 [Hungry-Philosopher-3; Meals=361]: I'm banned for 5 ms :'(
11:30:52.292 [Hungry-Philosopher-5; Meals=360]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:52.308 [Hungry-Philosopher-4; Meals=350]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:52.308 [Hungry-Philosopher-5; Meals=360]: Stand up from seat (Chair-2)
11:30:52.312 [Hungry-Philosopher-3; Meals=361]: I'm banned for 5 ms :'(
11:30:52.315 [Hungry-Philosopher-2; Meals=360]: Waiting for a nice seat...
11:30:52.317 [Hungry-Philosopher-4; Meals=351]: Eating for 1 ms
11:30:52.322 [Hungry-Philosopher-1; Meals=360]: Found a nice seat (Chair-2)
11:30:52.322 [Hungry-Philosopher-5; Meals=360]: Mediating for 5 ms
11:30:52.328 [Hungry-Philosopher-4; Meals=351]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:52.332 [Hungry-Philosopher-1; Meals=360]: Waiting for 2 forks...
11:30:52.338 [Hungry-Philosopher-4; Meals=351]: Stand up from seat (Chair-1)
11:30:52.343 [Hungry-Philosopher-1; Meals=360]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:52.346 [Hungry-Philosopher-5; Meals=360]: Sleeping for 10 ms
11:30:52.348 [Hungry-Philosopher-4; Meals=351]: Mediating for 5 ms
11:30:52.351 [Hungry-Philosopher-2; Meals=360]: Found a nice seat (Chair-1)
11:30:52.357 [Hungry-Philosopher-1; Meals=361]: Eating for 1 ms
11:30:52.367 [Hungry-Philosopher-2; Meals=360]: Waiting for 2 forks...
11:30:52.372 [Hungry-Philosopher-4; Meals=351]: Sleeping for 10 ms
11:30:52.383 [Hungry-Philosopher-5; Meals=360]: Waiting for a nice seat...
11:30:52.384 [Hungry-Philosopher-1; Meals=361]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:52.393 [Hungry-Philosopher-1; Meals=361]: Stand up from seat (Chair-2)
11:30:52.393 [Hungry-Philosopher-2; Meals=360]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:52.396 [Hungry-Philosopher-4; Meals=351]: Waiting for a nice seat...
11:30:52.402 [Hungry-Philosopher-1; Meals=361]: Mediating for 5 ms
11:30:52.402 [Hungry-Philosopher-2; Meals=361]: Eating for 1 ms
11:30:52.404 [Hungry-Philosopher-3; Meals=361]: Found a nice seat (Chair-2)
11:30:52.414 [Hungry-Philosopher-2; Meals=361]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:52.415 [Hungry-Philosopher-3; Meals=361]: Waiting for 2 forks...
11:30:52.420 [Hungry-Philosopher-1; Meals=361]: Waiting for a nice seat...
11:30:52.424 [Hungry-Philosopher-2; Meals=361]: Stand up from seat (Chair-1)
11:30:52.429 [Hungry-Philosopher-3; Meals=361]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:52.435 [Hungry-Philosopher-1; Meals=361]: Found a nice seat (Chair-1)
11:30:52.435 [Hungry-Philosopher-2; Meals=361]: Mediating for 5 ms
11:30:52.439 [Hungry-Philosopher-3; Meals=362]: Eating for 1 ms
11:30:52.444 [Hungry-Philosopher-1; Meals=361]: Waiting for 2 forks...
11:30:52.449 [Hungry-Philosopher-2; Meals=361]: Waiting for a nice seat...
11:30:52.449 [Hungry-Philosopher-3; Meals=362]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:52.459 [Hungry-Philosopher-1; Meals=361]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
