18:37:19.204 [Philosopher-4; Meals=0]: I'm alive!
18:38:10.793 [Philosopher-3; Meals=292]: Picked up fork (Fork-1 from Chair-1)
18:38:10.793 [Philosopher-5; Meals=300]: Release my fork (Fork-5 from Chair-5)
18:38:10.797 [Philosopher-2; Meals=298]: Eating for 1 ms
18:38:10.800 [Philosopher-4; Meals=294]: Found a nice seat (Chair-2)
18:38:10.805 [Philosopher-3; Meals=292]: Picked up fork (Fork-5 from Chair-5)
18:38:10.805 [Philosopher-5; Meals=300]: Stand up from seat (Chair-5)
18:38:10.807 [Philosopher-2; Meals=298]: Release my fork (Fork-2 from Chair-2)
18:38:10.809 [Philosopher-1; Meals=297]: Waiting for a nice seat...
18:38:10.811 [Philosopher-4; Meals=294]: Waiting for 2 forks...
18:38:10.816 [Philosopher-2; Meals=298]: Release my fork (Fork-3 from Chair-3)
18:38:10.816 [Philosopher-3; Meals=292]: Found 2 forks! :D
18:38:10.816 [Philosopher-5; Meals=300]: Mediating for 5 ms
18:38:10.818 [Philosopher-1; Meals=297]: Found a nice seat (Chair-4)
18:38:10.820 [Philosopher-4; Meals=294]: Picked up fork (Fork-2 from Chair-2)
18:38:10.827 [Philosopher-2; Meals=298]: Stand up from seat (Chair-3)
18:38:10.827 [Philosopher-3; Meals=293]: Eating for 1 ms
18:38:10.829 [Philosopher-1; Meals=297]: Waiting for 2 forks...
18:38:10.830 [Philosopher-4; Meals=294]: Release my fork (Fork-2 from Chair-2)
18:38:10.832 [Philosopher-5; Meals=300]: Sleeping for 10 ms
18:38:10.837 [Philosopher-3; Meals=293]: Release my fork (Fork-1 from Chair-1)
18:38:10.838 [Philosopher-2; Meals=298]: Mediating for 5 ms
18:38:10.840 [Philosopher-1; Meals=297]: Picked up fork (Fork-4 from Chair-4)
18:38:10.842 [Philosopher-4; Meals=294]: Picked up fork (Fork-2 from Chair-2)
18:38:10.849 [Philosopher-3; Meals=293]: Release my fork (Fork-5 from Chair-5)
18:38:10.851 [Philosopher-1; Meals=297]: Picked up fork (Fork-3 from Chair-3)
18:38:10.853 [Philosopher-4; Meals=294]: Picked up fork (Fork-1 from Chair-1)
18:38:10.853 [Philosopher-5; Meals=300]: Waiting for a nice seat...
18:38:10.854 [Philosopher-2; Meals=298]: Waiting for a nice seat...
18:38:10.860 [Philosopher-3; Meals=293]: Stand up from seat (Chair-1)
18:38:10.862 [Philosopher-1; Meals=297]: Found 2 forks! :D
18:38:10.862 [Philosopher-5; Meals=300]: Found a nice seat (Chair-3)
18:38:10.863 [Philosopher-4; Meals=294]: Found 2 forks! :D
18:38:10.866 [Philosopher-2; Meals=298]: Found a nice seat (Chair-5)
18:38:10.872 [Philosopher-1; Meals=298]: Eating for 1 ms
18:38:10.872 [Philosopher-3; Meals=293]: Mediating for 5 ms
18:38:10.873 [Philosopher-5; Meals=300]: Waiting for 2 forks...
18:38:10.874 [Philosopher-4; Meals=295]: Eating for 1 ms
18:38:10.878 [Philosopher-2; Meals=298]: Waiting for 2 forks...
18:38:10.884 [Philosopher-1; Meals=298]: Release my fork (Fork-4 from Chair-4)
18:38:10.885 [Philosopher-4; Meals=295]: Release my fork (Fork-1 from Chair-1)
18:38:10.888 [Philosopher-2; Meals=298]: Picked up fork (Fork-5 from Chair-5)
18:38:10.888 [Philosopher-3; Meals=293]: Waiting for a nice seat...
18:38:10.895 [Philosopher-1; Meals=298]: Release my fork (Fork-3 from Chair-3)
18:38:10.896 [Philosopher-3; Meals=293]: Found a nice seat (Chair-1)
18:38:10.896 [Philosopher-4; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:10.897 [Philosopher-2; Meals=298]: Picked up fork (Fork-4 from Chair-4)
18:38:10.905 [Philosopher-4; Meals=295]: Stand up from seat (Chair-2)
18:38:10.906 [Philosopher-3; Meals=293]: Waiting for 2 forks...
18:38:10.906 [Philosopher-5; Meals=300]: Picked up fork (Fork-2 from Chair-2)
18:38:10.907 [Philosopher-1; Meals=298]: Stand up from seat (Chair-4)
18:38:10.908 [Philosopher-2; Meals=298]: Found 2 forks! :D
18:38:10.916 [Philosopher-4; Meals=295]: Mediating for 5 ms
18:38:10.916 [Philosopher-5; Meals=300]: Picked up fork (Fork-3 from Chair-3)
18:38:10.917 [Philosopher-1; Meals=298]: Mediating for 5 ms
18:38:10.917 [Philosopher-3; Meals=293]: Picked up fork (Fork-1 from Chair-1)
18:38:10.918 [Philosopher-2; Meals=299]: Eating for 1 ms
18:38:10.927 [Philosopher-2; Meals=299]: Release my fork (Fork-4 from Chair-4)
18:38:10.927 [Philosopher-5; Meals=300]: Found 2 forks! :D
18:38:10.928 [Philosopher-3; Meals=293]: Release my fork (Fork-1 from Chair-1)
18:38:10.932 [Philosopher-4; Meals=295]: Waiting for a nice seat...
18:38:10.934 [Philosopher-1; Meals=298]: Waiting for a nice seat...
18:38:10.937 [Philosopher-5; Meals=301]: Eating for 1 ms
18:38:10.938 [Philosopher-2; Meals=299]: Release my fork (Fork-5 from Chair-5)
18:38:10.939 [Philosopher-3; Meals=293]: Picked up fork (Fork-1 from Chair-1)
18:38:10.942 [Philosopher-4; Meals=295]: Found a nice seat (Chair-2)
18:38:10.944 [Philosopher-1; Meals=298]: Found a nice seat (Chair-4)
18:38:10.947 [Philosopher-5; Meals=301]: Release my fork (Fork-2 from Chair-2)
18:38:10.950 [Philosopher-2; Meals=299]: Stand up from seat (Chair-5)
18:38:10.950 [Philosopher-3; Meals=293]: Release my fork (Fork-1 from Chair-1)
18:38:10.951 [Philosopher-4; Meals=295]: Waiting for 2 forks...
18:38:10.957 [Philosopher-1; Meals=298]: Waiting for 2 forks...
18:38:10.959 [Philosopher-5; Meals=301]: Release my fork (Fork-3 from Chair-3)
18:38:10.960 [Philosopher-2; Meals=299]: Mediating for 5 ms
18:38:10.961 [Philosopher-3; Meals=293]: Picked up fork (Fork-1 from Chair-1)
18:38:10.962 [Philosopher-4; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:10.968 [Philosopher-1; Meals=298]: Picked up fork (Fork-4 from Chair-4)
18:38:10.968 [Philosopher-5; Meals=301]: Stand up from seat (Chair-3)
18:38:10.972 [Philosopher-3; Meals=293]: Picked up fork (Fork-5 from Chair-5)
18:38:10.972 [Philosopher-4; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:10.977 [Philosopher-2; Meals=299]: Waiting for a nice seat...
18:38:10.977 [Philosopher-5; Meals=301]: Mediating for 5 ms
18:38:10.979 [Philosopher-1; Meals=298]: Picked up fork (Fork-3 from Chair-3)
18:38:10.983 [Philosopher-3; Meals=293]: Found 2 forks! :D
18:38:10.985 [Philosopher-4; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:10.988 [Philosopher-2; Meals=299]: Found a nice seat (Chair-3)
18:38:10.990 [Philosopher-1; Meals=298]: Found 2 forks! :D
18:38:10.990 [Philosopher-5; Meals=301]: Waiting for a nice seat...
18:38:10.994 [Philosopher-3; Meals=294]: Eating for 1 ms
18:38:10.995 [Philosopher-4; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:10.999 [Philosopher-2; Meals=299]: Waiting for 2 forks...
18:38:11.000 [Philosopher-1; Meals=299]: Eating for 1 ms
18:38:11.001 [Philosopher-5; Meals=301]: Found a nice seat (Chair-5)
18:38:11.006 [Philosopher-3; Meals=294]: Release my fork (Fork-1 from Chair-1)
18:38:11.010 [Philosopher-4; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:11.011 [Philosopher-1; Meals=299]: Release my fork (Fork-4 from Chair-4)
18:38:11.011 [Philosopher-5; Meals=301]: Waiting for 2 forks...
18:38:11.017 [Philosopher-3; Meals=294]: Release my fork (Fork-5 from Chair-5)
18:38:11.018 [Philosopher-4; Meals=295]: Picked up fork (Fork-1 from Chair-1)
18:38:11.022 [Philosopher-1; Meals=299]: Release my fork (Fork-3 from Chair-3)
18:38:11.024 [Philosopher-5; Meals=301]: Picked up fork (Fork-4 from Chair-4)
18:38:11.026 [Philosopher-3; Meals=294]: Stand up from seat (Chair-1)
18:38:11.028 [Philosopher-4; Meals=295]: Found 2 forks! :D
18:38:11.033 [Philosopher-1; Meals=299]: Stand up from seat (Chair-4)
18:38:11.034 [Philosopher-2; Meals=299]: Picked up fork (Fork-3 from Chair-3)
18:38:11.034 [Philosopher-5; Meals=301]: Picked up fork (Fork-5 from Chair-5)
18:38:11.037 [Philosopher-3; Meals=294]: Mediating for 5 ms
18:38:11.039 [Philosopher-4; Meals=296]: Eating for 1 ms
18:38:11.044 [Philosopher-1; Meals=299]: Mediating for 5 ms
18:38:11.044 [Philosopher-2; Meals=299]: Release my fork (Fork-3 from Chair-3)
18:38:11.044 [Philosopher-5; Meals=301]: Found 2 forks! :D
18:38:11.051 [Philosopher-4; Meals=296]: Release my fork (Fork-1 from Chair-1)
18:38:11.054 [Philosopher-3; Meals=294]: Sleeping for 10 ms
18:38:11.055 [Philosopher-5; Meals=302]: Eating for 1 ms
18:38:11.058 [Philosopher-2; Meals=299]: Picked up fork (Fork-3 from Chair-3)
18:38:11.060 [Philosopher-1; Meals=299]: Waiting for a nice seat...
18:38:11.063 [Philosopher-4; Meals=296]: Release my fork (Fork-2 from Chair-2)
18:38:11.067 [Philosopher-5; Meals=302]: Release my fork (Fork-4 from Chair-4)
18:38:11.068 [Philosopher-2; Meals=299]: Release my fork (Fork-3 from Chair-3)
18:38:11.071 [Philosopher-1; Meals=299]: Found a nice seat (Chair-1)
18:38:11.073 [Philosopher-4; Meals=296]: Stand up from seat (Chair-2)
18:38:11.076 [Philosopher-3; Meals=294]: Waiting for a nice seat...
18:38:11.078 [Philosopher-5; Meals=302]: Release my fork (Fork-5 from Chair-5)
18:38:11.080 [Philosopher-1; Meals=299]: Waiting for 2 forks...
18:38:11.082 [Philosopher-2; Meals=299]: Picked up fork (Fork-3 from Chair-3)
18:38:11.084 [Philosopher-4; Meals=296]: Mediating for 5 ms
18:38:11.087 [Philosopher-3; Meals=294]: Found a nice seat (Chair-2)
18:38:11.089 [Philosopher-5; Meals=302]: Stand up from seat (Chair-5)
18:38:11.091 [Philosopher-1; Meals=299]: Picked up fork (Fork-1 from Chair-1)
18:38:11.093 [Philosopher-2; Meals=299]: Picked up fork (Fork-2 from Chair-2)
18:38:11.098 [Philosopher-3; Meals=294]: Waiting for 2 forks...
18:38:11.099 [Philosopher-5; Meals=302]: Mediating for 5 ms
18:38:11.100 [Philosopher-4; Meals=296]: Waiting for a nice seat...
18:38:11.103 [Philosopher-1; Meals=299]: Picked up fork (Fork-5 from Chair-5)
18:38:11.104 [Philosopher-2; Meals=299]: Found 2 forks! :D
18:38:11.111 [Philosopher-4; Meals=296]: Found a nice seat (Chair-4)
18:38:11.114 [Philosopher-1; Meals=299]: Found 2 forks! :D
18:38:11.115 [Philosopher-2; Meals=300]: Eating for 1 ms
18:38:11.115 [Philosopher-5; Meals=302]: Waiting for a nice seat...
18:38:11.122 [Philosopher-1; Meals=300]: Eating for 1 ms
18:38:11.122 [Philosopher-4; Meals=296]: Waiting for 2 forks...
18:38:11.126 [Philosopher-5; Meals=302]: Found a nice seat (Chair-5)
18:38:11.127 [Philosopher-2; Meals=300]: Release my fork (Fork-2 from Chair-2)
18:38:11.131 [Philosopher-4; Meals=296]: Picked up fork (Fork-4 from Chair-4)
18:38:11.132 [Philosopher-1; Meals=300]: Release my fork (Fork-1 from Chair-1)
18:38:11.135 [Philosopher-2; Meals=300]: Release my fork (Fork-3 from Chair-3)
18:38:11.136 [Philosopher-3; Meals=294]: Picked up fork (Fork-2 from Chair-2)
18:38:11.138 [Philosopher-5; Meals=302]: Waiting for 2 forks...
18:38:11.141 [Philosopher-4; Meals=296]: Release my fork (Fork-4 from Chair-4)
18:38:11.142 [Philosopher-1; Meals=300]: Release my fork (Fork-5 from Chair-5)
18:38:11.147 [Philosopher-2; Meals=300]: Stand up from seat (Chair-3)
18:38:11.147 [Philosopher-3; Meals=294]: Picked up fork (Fork-1 from Chair-1)
18:38:11.151 [Philosopher-1; Meals=300]: Stand up from seat (Chair-1)
18:38:11.152 [Philosopher-5; Meals=302]: Picked up fork (Fork-5 from Chair-5)
18:38:11.155 [Philosopher-4; Meals=296]: Picked up fork (Fork-4 from Chair-4)
18:38:11.156 [Philosopher-2; Meals=300]: Mediating for 5 ms
18:38:11.158 [Philosopher-3; Meals=294]: Found 2 forks! :D
18:38:11.162 [Philosopher-1; Meals=300]: Mediating for 5 ms
18:38:11.162 [Philosopher-5; Meals=302]: Release my fork (Fork-5 from Chair-5)
18:38:11.165 [Philosopher-4; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:11.169 [Philosopher-3; Meals=295]: Eating for 1 ms
18:38:11.171 [Philosopher-2; Meals=300]: Sleeping for 10 ms
18:38:11.175 [Philosopher-1; Meals=300]: Sleeping for 10 ms
18:38:11.175 [Philosopher-4; Meals=296]: Found 2 forks! :D
18:38:11.176 [Philosopher-5; Meals=302]: Picked up fork (Fork-5 from Chair-5)
18:38:11.181 [Philosopher-3; Meals=295]: Release my fork (Fork-1 from Chair-1)
18:38:11.186 [Philosopher-4; Meals=297]: Eating for 1 ms
18:38:11.186 [Philosopher-5; Meals=302]: Release my fork (Fork-5 from Chair-5)
18:38:11.191 [Philosopher-2; Meals=300]: Waiting for a nice seat...
18:38:11.191 [Philosopher-3; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:11.194 [Philosopher-5; Meals=302]: Picked up fork (Fork-5 from Chair-5)
18:38:11.196 [Philosopher-1; Meals=300]: Waiting for a nice seat...
18:38:11.198 [Philosopher-4; Meals=297]: Release my fork (Fork-4 from Chair-4)
18:38:11.201 [Philosopher-3; Meals=295]: Stand up from seat (Chair-2)
18:38:11.202 [Philosopher-2; Meals=300]: Found a nice seat (Chair-1)
18:38:11.206 [Philosopher-5; Meals=302]: Release my fork (Fork-5 from Chair-5)
18:38:11.207 [Philosopher-1; Meals=300]: Found a nice seat (Chair-3)
18:38:11.209 [Philosopher-4; Meals=297]: Release my fork (Fork-3 from Chair-3)
18:38:11.212 [Philosopher-3; Meals=295]: Mediating for 5 ms
18:38:11.213 [Philosopher-2; Meals=300]: Waiting for 2 forks...
18:38:11.217 [Philosopher-1; Meals=300]: Waiting for 2 forks...
18:38:11.218 [Philosopher-5; Meals=302]: Picked up fork (Fork-5 from Chair-5)
18:38:11.220 [Philosopher-4; Meals=297]: Stand up from seat (Chair-4)
18:38:11.224 [Philosopher-2; Meals=300]: Picked up fork (Fork-1 from Chair-1)
18:38:11.226 [Philosopher-3; Meals=295]: Waiting for a nice seat...
18:38:11.228 [Philosopher-1; Meals=300]: Picked up fork (Fork-3 from Chair-3)
18:38:11.229 [Philosopher-5; Meals=302]: Picked up fork (Fork-4 from Chair-4)
18:38:11.232 [Philosopher-4; Meals=297]: Mediating for 5 ms
18:38:11.236 [Philosopher-2; Meals=300]: Release my fork (Fork-1 from Chair-1)
18:38:11.238 [Philosopher-3; Meals=295]: Found a nice seat (Chair-2)
18:38:11.239 [Philosopher-1; Meals=300]: Picked up fork (Fork-2 from Chair-2)
18:38:11.239 [Philosopher-5; Meals=302]: Found 2 forks! :D
18:38:11.248 [Philosopher-4; Meals=297]: Sleeping for 10 ms
18:38:11.249 [Philosopher-1; Meals=300]: Found 2 forks! :D
18:38:11.249 [Philosopher-2; Meals=300]: Picked up fork (Fork-1 from Chair-1)
18:38:11.249 [Philosopher-3; Meals=295]: Waiting for 2 forks...
18:38:11.249 [Philosopher-5; Meals=303]: Eating for 1 ms
18:38:11.259 [Philosopher-2; Meals=300]: Release my fork (Fork-1 from Chair-1)
18:38:11.261 [Philosopher-1; Meals=301]: Eating for 1 ms
18:38:11.261 [Philosopher-5; Meals=303]: Release my fork (Fork-4 from Chair-4)
18:38:11.269 [Philosopher-4; Meals=297]: Waiting for a nice seat...
18:38:11.270 [Philosopher-1; Meals=301]: Release my fork (Fork-2 from Chair-2)
18:38:11.270 [Philosopher-2; Meals=300]: Picked up fork (Fork-1 from Chair-1)
18:38:11.272 [Philosopher-5; Meals=303]: Release my fork (Fork-5 from Chair-5)
18:38:11.280 [Philosopher-1; Meals=301]: Release my fork (Fork-3 from Chair-3)
18:38:11.280 [Philosopher-2; Meals=300]: Release my fork (Fork-1 from Chair-1)
18:38:11.280 [Philosopher-3; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:11.280 [Philosopher-4; Meals=297]: Found a nice seat (Chair-4)
18:38:11.282 [Philosopher-5; Meals=303]: Stand up from seat (Chair-5)
18:38:11.291 [Philosopher-1; Meals=301]: Stand up from seat (Chair-3)
18:38:11.291 [Philosopher-3; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:11.291 [Philosopher-4; Meals=297]: Waiting for 2 forks...
18:38:11.292 [Philosopher-5; Meals=303]: Mediating for 5 ms
18:38:11.293 [Philosopher-2; Meals=300]: Picked up fork (Fork-1 from Chair-1)
18:38:11.300 [Philosopher-1; Meals=301]: Mediating for 5 ms
18:38:11.302 [Philosopher-4; Meals=297]: Picked up fork (Fork-4 from Chair-4)
18:38:11.303 [Philosopher-2; Meals=300]: Picked up fork (Fork-5 from Chair-5)
18:38:11.304 [Philosopher-3; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:11.307 [Philosopher-5; Meals=303]: Sleeping for 10 ms
18:38:11.312 [Philosopher-2; Meals=300]: Found 2 forks! :D
18:38:11.313 [Philosopher-3; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:11.313 [Philosopher-4; Meals=297]: Picked up fork (Fork-3 from Chair-3)
18:38:11.315 [Philosopher-1; Meals=301]: Waiting for a nice seat...
18:38:11.321 [Philosopher-2; Meals=301]: Eating for 1 ms
18:38:11.321 [Philosopher-3; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:11.322 [Philosopher-1; Meals=301]: Found a nice seat (Chair-3)
18:38:11.323 [Philosopher-4; Meals=297]: Found 2 forks! :D
18:38:11.327 [Philosopher-5; Meals=303]: Waiting for a nice seat...
18:38:11.330 [Philosopher-1; Meals=301]: Waiting for 2 forks...
18:38:11.331 [Philosopher-2; Meals=301]: Release my fork (Fork-1 from Chair-1)
18:38:11.332 [Philosopher-3; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:11.334 [Philosopher-4; Meals=298]: Eating for 1 ms
18:38:11.339 [Philosopher-5; Meals=303]: Found a nice seat (Chair-5)
18:38:11.340 [Philosopher-2; Meals=301]: Release my fork (Fork-5 from Chair-5)
18:38:11.342 [Philosopher-1; Meals=301]: Picked up fork (Fork-2 from Chair-2)
18:38:11.345 [Philosopher-3; Meals=295]: Picked up fork (Fork-1 from Chair-1)
18:38:11.347 [Philosopher-4; Meals=298]: Release my fork (Fork-4 from Chair-4)
18:38:11.347 [Philosopher-5; Meals=303]: Waiting for 2 forks...
18:38:11.350 [Philosopher-2; Meals=301]: Stand up from seat (Chair-1)
18:38:11.351 [Philosopher-1; Meals=301]: Release my fork (Fork-2 from Chair-2)
18:38:11.355 [Philosopher-3; Meals=295]: Release my fork (Fork-1 from Chair-1)
18:38:11.357 [Philosopher-4; Meals=298]: Release my fork (Fork-3 from Chair-3)
18:38:11.358 [Philosopher-5; Meals=303]: Picked up fork (Fork-5 from Chair-5)
18:38:11.360 [Philosopher-2; Meals=301]: Mediating for 5 ms
18:38:11.364 [Philosopher-1; Meals=301]: Picked up fork (Fork-2 from Chair-2)
18:38:11.367 [Philosopher-3; Meals=295]: Picked up fork (Fork-1 from Chair-1)
18:38:11.368 [Philosopher-4; Meals=298]: Stand up from seat (Chair-4)
18:38:11.369 [Philosopher-5; Meals=303]: Picked up fork (Fork-4 from Chair-4)
18:38:11.374 [Philosopher-1; Meals=301]: Picked up fork (Fork-3 from Chair-3)
18:38:11.377 [Philosopher-2; Meals=301]: Waiting for a nice seat...
18:38:11.377 [Philosopher-3; Meals=295]: Release my fork (Fork-1 from Chair-1)
18:38:11.378 [Philosopher-5; Meals=303]: Found 2 forks! :D
18:38:11.379 [Philosopher-4; Meals=298]: Mediating for 5 ms
18:38:11.385 [Philosopher-1; Meals=301]: Found 2 forks! :D
18:38:11.386 [Philosopher-2; Meals=301]: Found a nice seat (Chair-1)
18:38:11.388 [Philosopher-5; Meals=304]: Eating for 1 ms
18:38:11.389 [Philosopher-3; Meals=295]: Picked up fork (Fork-1 from Chair-1)
18:38:11.394 [Philosopher-4; Meals=298]: Waiting for a nice seat...
18:38:11.396 [Philosopher-1; Meals=302]: Eating for 1 ms
18:38:11.396 [Philosopher-2; Meals=301]: Waiting for 2 forks...
18:38:11.400 [Philosopher-3; Meals=295]: Release my fork (Fork-1 from Chair-1)
18:38:11.401 [Philosopher-5; Meals=304]: Release my fork (Fork-4 from Chair-4)
18:38:11.405 [Philosopher-4; Meals=298]: Found a nice seat (Chair-4)
18:38:11.407 [Philosopher-1; Meals=302]: Release my fork (Fork-2 from Chair-2)
18:38:11.411 [Philosopher-5; Meals=304]: Release my fork (Fork-5 from Chair-5)
18:38:11.413 [Philosopher-2; Meals=301]: Picked up fork (Fork-1 from Chair-1)
18:38:11.418 [Philosopher-1; Meals=302]: Release my fork (Fork-3 from Chair-3)
18:38:11.418 [Philosopher-4; Meals=298]: Waiting for 2 forks...
18:38:11.418 [Philosopher-5; Meals=304]: Stand up from seat (Chair-5)
18:38:11.419 [Philosopher-3; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:11.422 [Philosopher-2; Meals=301]: Picked up fork (Fork-5 from Chair-5)
18:38:11.429 [Philosopher-1; Meals=302]: Stand up from seat (Chair-3)
18:38:11.429 [Philosopher-4; Meals=298]: Picked up fork (Fork-4 from Chair-4)
18:38:11.429 [Philosopher-5; Meals=304]: Mediating for 5 ms
18:38:11.430 [Philosopher-3; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:11.432 [Philosopher-2; Meals=301]: Found 2 forks! :D
18:38:11.439 [Philosopher-1; Meals=302]: Mediating for 5 ms
18:38:11.440 [Philosopher-4; Meals=298]: Picked up fork (Fork-3 from Chair-3)
18:38:11.443 [Philosopher-2; Meals=302]: Eating for 1 ms
18:38:11.444 [Philosopher-3; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:11.445 [Philosopher-5; Meals=304]: Waiting for a nice seat...
18:38:11.450 [Philosopher-4; Meals=298]: Found 2 forks! :D
18:38:11.453 [Philosopher-2; Meals=302]: Release my fork (Fork-1 from Chair-1)
18:38:11.454 [Philosopher-5; Meals=304]: Found a nice seat (Chair-3)
18:38:11.455 [Philosopher-1; Meals=302]: Waiting for a nice seat...
18:38:11.455 [Philosopher-3; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:11.470 [Philosopher-4; Meals=299]: Eating for 1 ms
18:38:11.474 [Philosopher-1; Meals=302]: Found a nice seat (Chair-5)
18:38:11.474 [Philosopher-2; Meals=302]: Release my fork (Fork-5 from Chair-5)
18:38:11.474 [Philosopher-3; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:11.475 [Philosopher-5; Meals=304]: Waiting for 2 forks...
18:38:11.486 [Philosopher-1; Meals=302]: Waiting for 2 forks...
